,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
9046,TCH197anIyc_000189_000199,TCH197anIyc,189.0,199.0,train,hit,correctly,A man is showing how to hit a baseball correctly using the proper form.,hit,properly
9047,AnhbQWy6AsM_000022_000032,AnhbQWy6AsM,22.0,32.0,train,take,down,A young man takes a whack at few balls down at the batting cages.,take,downwards
9048,o-EHIpkllik_000000_000010,o-EHIpkllik,0.0,10.0,train,hit,successfully,The man hits the ball with his baseball bat successfully.,hit,properly
9049,o-EHIpkllik_000000_000010,o-EHIpkllik,0.0,10.0,train,step,in,"A man is in a batters box, then he steps in and swings the bat making contact with a pitched ball, and sends the ball in the opposite direction.",step,in
9050,o-EHIpkllik_000000_000010,o-EHIpkllik,0.0,10.0,train,step,forward,"Batter watches, steps forward, swings bat, holds bat behind neck, swings bat down and then swings bat up.",step,forwards
9051,iksnTp3-zJw_000000_000010,iksnTp3-zJw,0.0,10.0,train,hit,hard,A little boy is using a bat to hit a punch bag really hard,hit,firmly
9052,fQa4NOWb9Ro_000133_000143,fQa4NOWb9Ro,133.0,143.0,train,hit,out,A baseball game going on and hits the ball way out in outer field.,hit,out
9053,2u0hNtTNYZw_000099_000109,2u0hNtTNYZw,99.0,109.0,train,swing,properly,"A man is standing and swinging a baseball bat, whilst a voice over is explains how to swing a bat properly.",swing,properly
9054,ceAryrwVba8_000007_000017,ceAryrwVba8,7.0,17.0,train,hit,out,A kid swings his bat and hits a softball out over a field.,hit,out
9055,k1x5ljcTf2M_000013_000023,k1x5ljcTf2M,13.0,23.0,train,play,outside,"While outside playing baseball, a player swings at a pitch and the bat breaks in two.",play,outdoor
9056,7LV1K1zXI20_000000_000010,7LV1K1zXI20,0.0,10.0,train,stand,hard,A young boy hits the ball atop a baseball practicing stand mighty hard.,stand,firmly
9057,I6ZWEgNdoI4_000038_000048,I6ZWEgNdoI4,38.0,48.0,train,swinge,slowly,A man is slowly swinging a baseball bat which has a string attached to the back of it.,swing,slowly
9058,I6ZWEgNdoI4_000038_000048,I6ZWEgNdoI4,38.0,48.0,train,hold,back,A person is seen making a stance and attempts to swing a bat held back with a rope.,hold,backwards
9059,gcL2LhFVO7I_000013_000023,gcL2LhFVO7I,13.0,23.0,train,hit,outside,Outside a boy is hitting a baseball on a string with a bat.,hit,outdoor
9060,EAGsL51_gAc_000014_000024,EAGsL51_gAc,14.0,24.0,train,hit,hard,a man is practicing his baseball skills in a batting cage and hitting it really hard,hit,firmly
9061,ypVf3t_oOlk_000008_000018,ypVf3t_oOlk,8.0,18.0,train,hit,inside,A man swings a bat and hits balls inside of a batting cage.,hit,indoor
9062,5aggEarTamc_000000_000010,5aggEarTamc,0.0,10.0,train,swing,completely,"Batter and bat sway, batter swings bat completely around his body, and hits ball midway through swing.",swing,completely
9063,2ZT147Mbo4Q_000131_000141,2ZT147Mbo4Q,131.0,141.0,train,stand,outside,A boy stands outside with a baseball bat and explains hitting.,stand,outdoor
9064,_o95nLzOE_M_000034_000044,_o95nLzOE_M,34.0,44.0,train,hit,properly,A man has a softball sitting on a tee and he is talking and showing how to properly hit the ball.,hit,properly
9065,_o95nLzOE_M_000034_000044,_o95nLzOE_M,34.0,44.0,train,swing,properly,A man demonstrates how to properly swing a bat while a ball sets on a tee.,swing,properly
9066,oehLoAlL3PQ_000047_000057,oehLoAlL3PQ,47.0,57.0,train,ride,down,"A girl, holding onto a rope and suspended above the ground is riding a cable-pulley down to the ground and she is yelling in excitement.",ride,downwards
9067,nHwc_qfRsaA_000000_000010,nHwc_qfRsaA,0.0,10.0,train,push,outside,A little baby is being pushing in a swing outside and she in enjoying herself.,press,outdoor
9068,jaB-Eey0now_000018_000028,jaB-Eey0now,18.0,28.0,train,swinge,outside,A warmly dressed baby is swinging outside in a purple swing.,swing,outdoor
9069,jaB-Eey0now_000018_000028,jaB-Eey0now,18.0,28.0,train,lay,outside,a little kid laying down on a hammock outside wearing a jacket,put,outdoor
9070,jaB-Eey0now_000018_000028,jaB-Eey0now,18.0,28.0,train,push,backwards,A baby is lying on a basket swing and is being pushed backwards and forwards in a noisy park.,press,backwards
9071,E9hOFQMQ-B0_000013_000023,E9hOFQMQ-B0,13.0,23.0,train,push,backwards,"A baby is sitting in a swing while a man pushes her backwards and a woman says ""weee"".",press,backwards
9072,cNQZqvzNNKs_000047_000057,cNQZqvzNNKs,47.0,57.0,train,loosen,properly,A man is at the gym jumping up onto a hanging bar and demonstrating how to properly loosen one's back.,twist,properly
9073,E6RXAWX9FNU_000000_000010,E6RXAWX9FNU,0.0,10.0,train,swing,vigorously,A young man vigorously swings on a playground swing set as a friend shouts.,swing,quickly
9074,ltcsXeCsmxg_000041_000051,ltcsXeCsmxg,41.0,51.0,train,climb,up,People are standing on a side of a mountain looking down at someone climbing up.,climb,upwards
9075,rQXw5bLhgnU_000000_000010,rQXw5bLhgnU,0.0,10.0,train,jump,quick,A person is showing how they can jump of a ladder and a chair cliff very quick and easy.,jump,quickly
9076,_jtCOb-1BAI_000003_000013,_jtCOb-1BAI,3.0,13.0,train,swing,gently,A baby wearing a white stocking cap gently swings while covered with a blanket.,swing,gently
9077,_jtCOb-1BAI_000003_000013,_jtCOb-1BAI,3.0,13.0,train,pull,up,"A baby rocks back and forth wearing a cap, a sweater pulled up to her chin, and a blanket.",pull,upwards
9078,W4ucoxwzVCg_000016_000026,W4ucoxwzVCg,16.0,26.0,train,splash,in,"A young man swings from a rope towards the camera, which pans to follow him as he swings over a river and splashes in.",sprinkle,in
9079,MSNZTb4aHuc_000003_000013,MSNZTb4aHuc,3.0,13.0,train,swing,out,"A boy on a rope swings out over a pond as an older boy expalins he will do something when someone returns, and a dog whines as a voice speaks asks why one-handers are being done.",swing,out
9080,ghX5PWawU9g_000000_000010,ghX5PWawU9g,0.0,10.0,train,stare,forward,A baby swaying back and forth in a chair swing is staring forward and slowly waving its right hand.,look,forwards
9081,ghX5PWawU9g_000000_000010,ghX5PWawU9g,0.0,10.0,train,wave,slowly,A baby swaying back and forth in a chair swing is staring forward and slowly waving its right hand.,gesture,slowly
9082,6iV76zdkdBY_000148_000158,6iV76zdkdBY,148.0,158.0,train,hold,outdoors,A man holds a wooden racket outdoors and he swings it around his head multiple times.,hold,outdoor
9083,dygKWahj16U_000087_000097,dygKWahj16U,87.0,97.0,train,swing,outside,Two people holding long sticks swing the sticks at each other outside.,swing,outdoor
9084,dygKWahj16U_000087_000097,dygKWahj16U,87.0,97.0,train,play,outside,"Wielding long wooden poles, two boys play outside at sword fighting.",play,outdoor
9085,dygKWahj16U_000087_000097,dygKWahj16U,87.0,97.0,train,fight,outdoors,Two boys are play fighting outdoors with very long sticks.,fight,outdoor
9086,D3rswXHTorc_000010_000020,D3rswXHTorc,10.0,20.0,train,stand,outside,"Two men engage in some sort of martial arts, while standing outside in the dirt, with a third person running away from them.",stand,outdoor
9087,UCa9gsGh-gI_000003_000013,UCa9gsGh-gI,3.0,13.0,train,drive,back,"A hazily visible person in light clothing strikes a martial arts pose as another dark clad person approaches, then attacks and drives them back",drive,backwards
9088,ClhYg4pI0is_000044_000054,ClhYg4pI0is,44.0,54.0,train,fight,outside,Two men are sword fighting outside in a driveway by the snow.,fight,outdoor
9089,hJL79JFzFss_000076_000086,hJL79JFzFss,76.0,86.0,train,duel,indoors,An adult and child are dueling with poles indoors in a crowded room.,fight,indoor
9090,n2wjB7bKiA8_000000_000010,n2wjB7bKiA8,0.0,10.0,train,fight,outdoors,Two people fight with fire swords outdoors at a performance.,fight,outdoor
9091,cdAGE45zrCU_000113_000123,cdAGE45zrCU,113.0,123.0,train,fence,properly,A man instructing 2 children on how to properly fence.,fight,properly
9092,Kja3S8nhrmU_000081_000091,Kja3S8nhrmU,81.0,91.0,train,fight,indoors,Two people are play fighting with long metal swords indoors.,fight,indoor
9093,v_Ea9flmoHM_000069_000079,v_Ea9flmoHM,69.0,79.0,train,hit,outside,Two kids are hitting one another with plastic bats outside while others watch.,hit,outdoor
9094,wV7OgMM4I28_000109_000119,wV7OgMM4I28,109.0,119.0,train,fight,outside,A man and a boy sword fighting outside on a lawn.,fight,outdoor
9095,wC3IpGS5o5U_000017_000027,wC3IpGS5o5U,17.0,27.0,train,play,outdoors,Very young boys play fight with stick toys outdoors on a basketball court.,play,outdoor
9096,wC3IpGS5o5U_000017_000027,wC3IpGS5o5U,17.0,27.0,train,fight,outdoors,Two young boys are sword fighting with each other outdoors.,fight,outdoor
9097,EU_1MKTNEUU_000037_000047,EU_1MKTNEUU,37.0,47.0,train,fight,outside,2 boys are play fighting outside with wooden swords while loud rock music plays in the background.,fight,outdoor
9098,RxpzrbAdOu0_000031_000041,RxpzrbAdOu0,31.0,41.0,train,fight,outside,Two men are outside and sword fighting in slow motion.,fight,outdoor
9099,o1GibY82TF4_000000_000010,o1GibY82TF4,0.0,10.0,train,fight,back,two men in mideval coustums fight back in forth with long objects,fight,backwards
9100,ZRCg4Y8MMgg_000000_000010,ZRCg4Y8MMgg,0.0,10.0,train,battle,indoors,Two people are battling with swords indoors while in costumes that are made of fur.,fight,indoor
9101,7G7e9f0E-Xk_000042_000052,7G7e9f0E-Xk,42.0,52.0,train,fight,outside,Two men are fighting outside in a parking lot with large weapons.,fight,outdoor
9102,4XA76ICgT8Q_000005_000015,4XA76ICgT8Q,5.0,15.0,train,fight,outdoors,Two kids pretend to sword fight with inflatable swords outdoors.,fight,outdoor
9103,8lPvc0TYRZs_000086_000096,8lPvc0TYRZs,86.0,96.0,train,stand,outside,A man is standing outside and performing a sword swallowing trick for a cheering audience,stand,outdoor
9104,OglCujWq1sM_000002_000012,OglCujWq1sM,2.0,12.0,train,bend,forward,"A man swallows the blade of a sword, bends forward with hands on hips, and pulls out sword.",bend,forwards
9105,qXU_IvLVVkw_000014_000024,qXU_IvLVVkw,14.0,24.0,train,jump,down,A person jumps upside down in a surface and again does the same action,jump,downwards
9106,egOotc7Lx5M_000000_000010,egOotc7Lx5M,0.0,10.0,train,place,inside,A man is doing a dangerous stunt of placing a sword inside of his mouth in front of an audience.,put,indoor
9107,KRSw2z-C2nw_000000_000010,KRSw2z-C2nw,0.0,10.0,train,shove,slowly,A guy is slowly shoving a long sword down his throat will music plays.,press,slowly
9108,Jn9m7w1-eGk_000038_000048,Jn9m7w1-eGk,38.0,48.0,train,tilt,back,A man in traditional Scottish garb tilts his head back and swallows a sword.,tilt,backwards
9109,Jn9m7w1-eGk_000038_000048,Jn9m7w1-eGk,38.0,48.0,train,lean,back,A guy stands on stage holding a sword and then leans back and swallows it then removes it.,tilt,backwards
9110,36VCcm5hDJs_000028_000038,36VCcm5hDJs,28.0,38.0,train,pull,slowly,Someone puts something down their throat and then pulls it back out slowly.,pull,slowly
9111,36VCcm5hDJs_000028_000038,36VCcm5hDJs,28.0,38.0,train,tilt,back,A person in a red shirt has their head tilted back and is pulling a long object out of their throat.,tilt,backwards
9112,36VCcm5hDJs_000028_000038,36VCcm5hDJs,28.0,38.0,train,lean,back,A person is leaning their head back while pulling out something they had in their throat,tilt,backwards
9113,prmuLw7esyA_000020_000030,prmuLw7esyA,20.0,30.0,train,put,slowly,"A woman in a striped top slowly puts a sword down her throat, then pulls it out.",put,slowly
9114,6xPf0z-A_gM_000000_000010,6xPf0z-A_gM,0.0,10.0,train,insert,slowly,A lady is hanging in a rope and she is slowly inserting long knife in her mouth and the audience are clapping,insert,slowly
9115,RMYAghMmkQA_000002_000012,RMYAghMmkQA,2.0,12.0,train,stick,partially,A man with a titled head and a sword partially sticking out of his mouth taps the hilt so it goes in deeper,stick,partially
9116,RMYAghMmkQA_000002_000012,RMYAghMmkQA,2.0,12.0,train,tap,down,A man jumps with a sword down his throat then taps it further down.,hit,downwards
9117,4AsWlBRzJV4_000383_000393,4AsWlBRzJV4,383.0,393.0,train,use,skillfully,A man skillfully using knife demonstration to thrill his audience,use,properly
9118,4AsWlBRzJV4_000383_000393,4AsWlBRzJV4,383.0,393.0,train,stand,outside,A man standing outside around some people pulls a sword out of his throat,stand,outdoor
9119,0tzXnhl9fL8_000036_000046,0tzXnhl9fL8,36.0,46.0,train,put,slowly,A man puts a sword into his mouth very slowly while people are applauding him.,put,slowly
9120,0tzXnhl9fL8_000036_000046,0tzXnhl9fL8,36.0,46.0,train,lean,back,A man with a turbin on his head has his head leaned back while he is swallowing a sword,tilt,backwards
9121,uze3IFOYfS8_000047_000057,uze3IFOYfS8,47.0,57.0,train,walk,forward,A man walks forward while pulling a long sword from his mouth that he has swallowed.,walk,forwards
9122,qy9KNeBJnxw_000066_000076,qy9KNeBJnxw,66.0,76.0,train,tip,back,A man on a stage passes a sword between his teeth before tipping his head back and holding the sword above his mouth.,tilt,backwards
9123,l5mEmY91pDc_000016_000026,l5mEmY91pDc,16.0,26.0,train,stand,outside,A young man is standing outside shirtless while performing the swallowing sword trick.,stand,outdoor
9124,l5mEmY91pDc_000016_000026,l5mEmY91pDc,16.0,26.0,train,insert,inside,A man is standing uo and inserts a knife inside of his throat all the way.,insert,indoor
9125,I3YTkDPh-34_000008_000018,I3YTkDPh-34,8.0,18.0,train,slide,down,A woman inserts a knife into her throats and is slides down.,move,downwards
9126,JqicSFLWaY8_000000_000010,JqicSFLWaY8,0.0,10.0,train,run,forward,A ball is thrown from a pile of people in a rugby match and one player runs forward and is tackled.,run,forwards
9127,K63Sy7ypkGk_000000_000010,K63Sy7ypkGk,0.0,10.0,train,tumble,outside,A small boy and girl are running and tumbling outside in the grass.,fall,outdoor
9128,K63Sy7ypkGk_000000_000010,K63Sy7ypkGk,0.0,10.0,train,play,outside,Two small children are playing outside on a windy day.,play,outdoor
9129,K63Sy7ypkGk_000000_000010,K63Sy7ypkGk,0.0,10.0,train,run,backwards,Two children run backwards and forwards outside on a large lawn and one tackles the other,run,backwards
9130,K63Sy7ypkGk_000000_000010,K63Sy7ypkGk,0.0,10.0,train,run,outside,Two children run backwards and forwards outside on a large lawn and one tackles the other,run,outdoor
9131,h9hmRSujX9A_000050_000060,h9hmRSujX9A,50.0,60.0,train,squat,down,"In a kitchen a man squats down and someone else runs, jumps and knocks him down.",squat,downwards
9132,fbN4yh1WXqs_000029_000039,fbN4yh1WXqs,29.0,39.0,train,walk,fast,Two boys are walking fast to the card placed on the floor.,walk,quickly
9133,qfTOBaT5Stg_000000_000010,qfTOBaT5Stg,0.0,10.0,train,block,properly,A man shows two kids how to properly block one another in a football game.,stop,properly
9134,pHEw5xbc1JA_000015_000025,pHEw5xbc1JA,15.0,25.0,train,sit,outside,Three men sitting outside on the grass are wrestling around each other,sit,outdoor
9135,n7kUSBq8GLw_000071_000081,n7kUSBq8GLw,71.0,81.0,train,tackle,hard,"A group football players watch as one player tackles another player very hard, knocking him onto a mat.",fight,firmly
9136,nNtkc2weCNk_000027_000037,nNtkc2weCNk,27.0,37.0,train,stand,outside,"A man, outside standing on the grass, is tackled by another man.",stand,outdoor
9137,J5uyjgjZNdc_000000_000010,J5uyjgjZNdc,0.0,10.0,train,play,outside,"Three boys are playing outside in the snow, one of the boy's tackles the other.",play,outdoor
9138,J5uyjgjZNdc_000000_000010,J5uyjgjZNdc,0.0,10.0,train,tackle,outside,A kid tackles an older kid outside in the snow,fight,outdoor
9139,sFhPzC4F5uU_000004_000014,sFhPzC4F5uU,4.0,14.0,train,run,up,"While someone is pulling a mobile dummy across a football field, a player comes running up and tackles it.",run,upwards
9140,sFhPzC4F5uU_000004_000014,sFhPzC4F5uU,4.0,14.0,train,angle,correctly,A boy playing football demonstrates how to angle tackle correctly.,tilt,properly
9141,6MZuCGwxSio_000000_000010,6MZuCGwxSio,0.0,10.0,train,tackle,successfully,One young football players demonstrates how to successfully tackle another player as the coach gives instructions.,fight,properly
9142,f-7oMjr2Y0Q_000003_000013,f-7oMjr2Y0Q,3.0,13.0,train,block,successfully,One young football player successfully blocks a runner carrying the ball.,stop,properly
9143,Y-iE0uKDMNA_000000_000010,Y-iE0uKDMNA,0.0,10.0,train,advance,forward,A footballer advancing forward is tackled by a flying kick which is too high and is brought to the ground.,move,forwards
9144,Y-iE0uKDMNA_000000_000010,Y-iE0uKDMNA,0.0,10.0,train,twist,backwards,"Two soccer player collide, after one player leaps and hooks leg on shoulder of opponent, and twists backwards.",turn,backwards
9145,b164ovilA1Y_000000_000010,b164ovilA1Y,0.0,10.0,train,run,forward,A football player runs forward and tackles a tackling dummy.,run,forwards
9146,b164ovilA1Y_000000_000010,b164ovilA1Y,0.0,10.0,train,hit,hard,a football player hits a blue item very hard on the field,hit,firmly
9147,b164ovilA1Y_000000_000010,b164ovilA1Y,0.0,10.0,train,hold,slightly,During football practice. one male is slightly holding a huge blue cushion while another tackles it to the ground.,hold,partially
9148,5hm5904Xr6A_000010_000020,5hm5904Xr6A,10.0,20.0,train,play,outside,"While playing outside in the snow, a group of people laugh at a man who charges and tackles a snowman.",play,outdoor
9149,5hm5904Xr6A_000010_000020,5hm5904Xr6A,10.0,20.0,train,tackle,outside,A man in a football stance runs and tackles a snowman outside.,fight,outdoor
9150,Jej0pFpsGTE_000009_000019,Jej0pFpsGTE,9.0,19.0,train,push,inside,A young child pushes down a blow-up doll inside of a house.,press,indoor
9151,hfGuLnKDq8c_000242_000252,hfGuLnKDq8c,242.0,252.0,train,play,outside,A person is shown in the park and playing around outside.,play,outdoor
9152,Sevw-UVV2YM_000003_000013,Sevw-UVV2YM,3.0,13.0,train,play,outside,A person is playing outside and running in the snow.,play,outdoor
9153,-v2JHnkIq6Y_000047_000057,-v2JHnkIq6Y,47.0,57.0,train,paint,outdoors,Several men are painting a large mural outdoors and there are a lot of people watching them.,spread,outdoor
9154,KAg0nro4r5k_000090_000100,KAg0nro4r5k,90.0,100.0,train,paint,outside,Two people are painting murals outside in black and green paint.,spread,outdoor
9155,ehX2N8eF7gA_000006_000016,ehX2N8eF7gA,6.0,16.0,train,squat,down,A man in a backwards baseball hat is squatting down and spray painting  the side of a brick wall.,squat,downwards
9156,BnNOKba5K-8_000010_000020,BnNOKba5K-8,10.0,20.0,train,stand,outside,A man stands outside and spray paints the side of a building.,stand,outdoor
9157,OntbjtEl-Eo_000000_000010,OntbjtEl-Eo,0.0,10.0,train,spray,up,"Man stands in corner of classroom to spray paint purple graffiti up, down and across.",spray,upwards
9158,ndMXloIUFLQ_000008_000018,ndMXloIUFLQ,8.0,18.0,train,hang,outside,a couple people hang out outside without any shirts on,mount,outdoor
9159,2pGEEk7CS8Q_000000_000010,2pGEEk7CS8Q,0.0,10.0,train,spray,quickly,Someone wearing a Nike backpack sprays graffiti on the wall quickly.,spray,quickly
9160,y4XqHuoBWYI_000134_000144,y4XqHuoBWYI,134.0,144.0,train,stand,outside,A guy is standing outside on a stool painting a mural on a wall,stand,outdoor
9161,Kuq25gHT9Mg_000093_000103,Kuq25gHT9Mg,93.0,103.0,train,swinge,slowly,A guy walks swinging his arms slowly then turns to the camera and bows.,swing,slowly
9162,mgiM72pnseY_000139_000149,mgiM72pnseY,139.0,149.0,train,dance,slowly,A large group of people are on a stage dressed in white suits dancing slowly to music.,dance,slowly
9163,3-evHTgxa8M_000104_000114,3-evHTgxa8M,104.0,114.0,train,stand,outside,A bunch of women are standing outside doing some kind of exercise slowly.,stand,outdoor
9164,Kop0sDqOn-c_000253_000263,Kop0sDqOn-c,253.0,263.0,train,move,slowly,A man is doing exercises in a forest and is moving slowly.,move,slowly
9165,NI_YkJX_58c_000040_000050,NI_YkJX_58c,40.0,50.0,train,stand,outside,A group of adults standing in a formation doing slow martial arts movements outside.,stand,outdoor
9166,UOE1mw6VFCY_000257_000267,UOE1mw6VFCY,257.0,267.0,train,dance,outside,A man is dancing outside to music as people watch.,dance,outdoor
9167,TVssL7IWeIA_000030_000040,TVssL7IWeIA,30.0,40.0,train,push,forward,A man kneels down and pushes his arms forward in a karate move.,press,forwards
9168,xgdSrSuIiO8_000001_000011,xgdSrSuIiO8,1.0,11.0,train,stand,outside,A man standing outside slowly practices some tai chi moves.,stand,outdoor
9169,9vwyEfq-fdU_000000_000010,9vwyEfq-fdU,0.0,10.0,train,move,slowly,In a room a man is moving his arms slowly while slowly squatting.,move,slowly
9170,9vwyEfq-fdU_000000_000010,9vwyEfq-fdU,0.0,10.0,train,squat,slowly,In a room a man is moving his arms slowly while slowly squatting.,squat,slowly
9171,9vwyEfq-fdU_000000_000010,9vwyEfq-fdU,0.0,10.0,train,move,properly,The instructor demonstrates how to properly move while doing the routine.,move,properly
9172,aPVukuAa5G4_000763_000773,aPVukuAa5G4,763.0,773.0,train,stand,indoors,A lady is standing in front of a group of people indoors demonstrating an exercise while everyone mimics her.,stand,indoor
9173,3TY8DJZlaFU_000018_000028,3TY8DJZlaFU,18.0,28.0,train,move,outside,A guy is outside and moving around on a swinging device.,move,outdoor
9174,9em5r-lm70w_000050_000060,9em5r-lm70w,50.0,60.0,train,move,slowly,A woman moves around slowly while doing Tai Chi exercises.,move,slowly
9175,UtYqJGjafes_000106_000116,UtYqJGjafes,106.0,116.0,train,step,slowly,"Man performs tai chi by slowly stepping forward, raising arms bent at elbow and wrists, lowering arms together and pointing feet.",step,slowly
9176,UtYqJGjafes_000106_000116,UtYqJGjafes,106.0,116.0,train,step,forward,"Man performs tai chi by slowly stepping forward, raising arms bent at elbow and wrists, lowering arms together and pointing feet.",step,forwards
9177,Mc4YKgNpyBc_000309_000319,Mc4YKgNpyBc,309.0,319.0,train,dance,slowly,One man in white and one man in red dance slowly in the center of a room.,dance,slowly
9178,K7PPzQYMn7Q_000134_000144,K7PPzQYMn7Q,134.0,144.0,train,move,slowly,a man performing martial arts as he teaches people how to move slowly,move,slowly
9179,kgIWRXPCO3I_000081_000091,kgIWRXPCO3I,81.0,91.0,train,dance,slowly,Two people dressed in bright colors are dancing slowly with swords.,dance,slowly
9180,EpkRTxllorU_000315_000325,EpkRTxllorU,315.0,325.0,train,move,slowly,A man wearing white moves slowly in front of a forest mural.,move,slowly
9181,luLGODGnXMc_000002_000012,luLGODGnXMc,2.0,12.0,train,take,outside,A group of people are taking part in an exercise class outside.,take,outdoor
9182,IHnGNQdeq2s_000038_000048,IHnGNQdeq2s,38.0,48.0,train,move,out,A man doing karate moves out in the open at a karate event.,move,out
9183,kBsuIuFO99s_000133_000143,kBsuIuFO99s,133.0,143.0,train,count,loud,A group of people do knee lifts as they count out loud.,count,loudly
9184,I6bgFvzMNbc_000015_000025,I6bgFvzMNbc,15.0,25.0,train,stand,outside,A man standing outside in the afternoon staring at the sky,stand,outdoor
9185,klFBxtNLW8E_000001_000011,klFBxtNLW8E,1.0,11.0,train,stand,outdoors,A man stands outdoors and slowly raises his arms as music plays.,stand,outdoor
9186,klFBxtNLW8E_000001_000011,klFBxtNLW8E,1.0,11.0,train,raise,slowly,A man stands outdoors and slowly raises his arms as music plays.,raise,slowly
9187,klFBxtNLW8E_000001_000011,klFBxtNLW8E,1.0,11.0,train,move,slowly,A man was trying to do some action by slowly moving his leg and hands,move,slowly
9188,rVB5mshrxOo_000044_000054,rVB5mshrxOo,44.0,54.0,train,lean,back,a man has a red shirt and he leans back as a form of exercise,tilt,backwards
9189,85KzSvi-l3w_000045_000055,85KzSvi-l3w,45.0,55.0,train,move,slow,Two males in a competition are performing a type of slow moving chinese martial art while judges and others watch on.,move,slowly
9190,IyFeBY2a-_c_000072_000082,IyFeBY2a-_c,72.0,82.0,train,look,outside,A boy holds a phone while he looks outside through the blinds.,look,outdoor
9191,IyFeBY2a-_c_000072_000082,IyFeBY2a-_c,72.0,82.0,train,look,down,A kid looks out the blinds of a window and then looks down.,look,downwards
9192,e9pYkM68wmA_000042_000052,e9pYkM68wmA,42.0,52.0,train,look,downward,"Girl is in room, looks downward, has phone lifted to her ear and speaks.",look,downwards
9193,e9pYkM68wmA_000042_000052,e9pYkM68wmA,42.0,52.0,train,sit,indoors,A young girl sits indoors and talks on a cell phone.,sit,indoor
9194,e9pYkM68wmA_000042_000052,e9pYkM68wmA,42.0,52.0,train,lean,slightly,A young girl holds a telephone to her ear then leans slightly forward and begins to speak.,tilt,partially
9195,e9pYkM68wmA_000042_000052,e9pYkM68wmA,42.0,52.0,train,lean,forward,A young girl holds a telephone to her ear then leans slightly forward and begins to speak.,tilt,forwards
9196,aYbQPO7NNPw_000017_000027,aYbQPO7NNPw,17.0,27.0,train,sit,outside,A man speaks on a cellphone and ends the call while sitting outside and then smiles.,sit,outdoor
9197,fWee_NPK72s_000145_000155,fWee_NPK72s,145.0,155.0,train,hold,up,A toddler is holding a phone up to her ear and pretending she is having a conversation.,hold,upwards
9198,e3cmOo4X4Lo_000011_000021,e3cmOo4X4Lo,11.0,21.0,train,stare,forward,A woman holds a phone to her ear as she talks and stares forward.,look,forwards
9199,e3cmOo4X4Lo_000011_000021,e3cmOo4X4Lo,11.0,21.0,train,look,forwards,A blonde woman looks forwards while speaking on a gray phone.,look,forwards
9200,0ayx557xBZI_000099_000109,0ayx557xBZI,99.0,109.0,train,stand,outside,A child standing outside at night babbling into a cell phone.,stand,outdoor
9201,_ja_ZVQQ6m4_000007_000017,_ja_ZVQQ6m4,7.0,17.0,train,walk,inside,"A baby walks inside, while holding someone's finger, and talking on a cellphone.",walk,indoor
9202,qcxI1Aqh2UY_000000_000010,qcxI1Aqh2UY,0.0,10.0,train,walk,inside,A young girl is walking around in circles inside of a living room.,walk,indoor
9203,EuawVIJeBOg_000017_000027,EuawVIJeBOg,17.0,27.0,train,laugh,hard,"Man holding baby places cell phone to baby's ear, child says syllables and man laughs hard.",laugh,firmly
9204,wrfqxwufBX8_000018_000028,wrfqxwufBX8,18.0,28.0,train,look,down,A woman holding a cellphone to her ear talks and looks down.,look,downwards
9205,_26z4xOGd_4_000019_000029,_26z4xOGd_4,19.0,29.0,train,stand,outside,A man standing outside with a helmet on talking on his cell phone.,stand,outdoor
9206,0vlyI0pEXRs_000007_000017,0vlyI0pEXRs,7.0,17.0,train,dance,inside,A couple is ball room dancing inside of a restaurant.,dance,indoor
9207,l5V8Nxi_ksk_000079_000089,l5V8Nxi_ksk,79.0,89.0,train,dance,slowly,People are slowly dancing with their partners in a peaceful venue as the music plays softly.,dance,slowly
9208,l5V8Nxi_ksk_000079_000089,l5V8Nxi_ksk,79.0,89.0,train,play,softly,People are slowly dancing with their partners in a peaceful venue as the music plays softly.,play,gently
9209,_6PYt-fmMto_000043_000053,_6PYt-fmMto,43.0,53.0,train,dance,slow,A man and woman are slow dancing inside of a dance studio.,dance,slowly
9210,_6PYt-fmMto_000043_000053,_6PYt-fmMto,43.0,53.0,train,dance,inside,A man and woman are slow dancing inside of a dance studio.,dance,indoor
9211,ekGWYu9i_GA_000183_000193,ekGWYu9i_GA,183.0,193.0,train,dance,fast,A man and a woman are dancing the tango very fast.,dance,quickly
9212,3_-uFSyTu2E_000064_000074,3_-uFSyTu2E,64.0,74.0,train,dance,indoors,a man and a woman are dancing at an club indoors with other people,dance,indoor
9213,ZGuBKS2TiZQ_000006_000016,ZGuBKS2TiZQ,6.0,16.0,train,dance,slowly,a man in woman in white are dancing together pretty slowly,dance,slowly
9214,mQwasbmfWBE_000012_000022,mQwasbmfWBE,12.0,22.0,train,dance,inside,Two women are dancing together inside while laughing.,dance,indoor
9215,mQwasbmfWBE_000012_000022,mQwasbmfWBE,12.0,22.0,train,bring,up,Two women dancing in a hallway and one dips the other and brings her back up,carry,upwards
9216,UyQ5vHj0fNU_000107_000117,UyQ5vHj0fNU,107.0,117.0,train,dance,indoors,"Two people are indoors and dancing slowly in front of a crowd, while some latin music plays",dance,indoor
9217,UyQ5vHj0fNU_000107_000117,UyQ5vHj0fNU,107.0,117.0,train,dance,slowly,"Two people are indoors and dancing slowly in front of a crowd, while some latin music plays",dance,slowly
