,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
344,10964,x7iFRiDOa5M,437.78,quickly,turn,118831,quickly,turn,soak,soak,299183.0,434.95,shake,shake,299186.0,440.6,"['soak', 'soak', 'drop', 'shake', 'place', 'soak']","['soak', 'soak', 'dip', 'shake', 'put', 'soak']","[299182, 299183, 299184, 299186, 299187, 299188]","[430.82, 434.95, 434.71, 440.6, 440.86, 446.99]",x7iFRiDOa5M_437-78
345,590,NBWUkghgqqA,237.06,partially,cook,97633,slightly,brown,stir,mix,438368.0,225.91,cover,cover,438370.0,245.68,['cover'],['cover'],[438370],[245.68],NBWUkghgqqA_237-06
346,15807,ehVGprMRe0Q,456.785,completely,mix,44043,thoroughly,mix,reduce,cook,115474.0,391.31,add,add,115481.0,458.99,"['add', 'reduce']","['add', 'cook']","[115481, 115482]","[458.99, 465.42]",ehVGprMRe0Q_456-785
347,13794,rXNtObw3s6Q,458.375,slowly,cook,41718,not quickly,cook,use,use,600330.0,434.31,close,close,600333.0,478.16,[],[],[],[],rXNtObw3s6Q_458-375
348,2179,jzhtae8JjdI,1449.4450000000006,completely,wash,16136,fully,clean,use,use,53100.0,1429.18,use,use,53103.0,1461.68,[],[],[],[],jzhtae8JjdI_1449-4450000000006
349,16286,6S8lZxz_sy4,332.02,completely,stick,41950,completely,stick,trim,cut,66055.0,330.41,line,arrange,66057.0,334.61,"['use', 'glue', 'trim', 'line', 'use']","['use', 'stick', 'cut', 'arrange', 'use']","[66053, 66054, 66055, 66057, 66058]","[328.17, 328.87, 330.41, 334.61, 336.37]",6S8lZxz_sy4_332-02
350,10262,vRKdbrw4Rjk,197.765,completely,cool,96127,completely,chill,transfer,move,175985.0,195.39,mix,mix,175987.0,227.38,"['transfer', 'transfer']","['move', 'move']","[175984, 175985]","[188.96, 195.39]",vRKdbrw4Rjk_197-765
351,16898,dHu2OgmpB4k,160.78,completely,melt,85159,fully,melt,add,add,82755.0,159.93,add,add,82756.0,166.32,"['boil', 'add', 'add', 'fold']","['cook', 'add', 'add', 'fold']","[82753, 82755, 82756, 82757]","[157.73, 159.93, 166.32, 169.41]",dHu2OgmpB4k_160-78
352,7650,EQ5Lv2m2IZU,55.48,partially,fill,118779,partially,fill,lock,close,284754.0,41.31,use,use,284756.0,70.03,[],[],[],[],EQ5Lv2m2IZU_55-48
353,4176,OyFM8ExWCZs,269.255,completely,dip,93376,completely,submerge,start,start,329101.0,259.25,absorb,absorb,329103.0,276.64,"['absorb', 'start']","['absorb', 'start']","[329103, 329104]","[276.64, 279.07]",OyFM8ExWCZs_269-255
354,7949,7-WD5p_uwCo,258.685,completely,set,34938,completely,set,hold,hold,526944.0,247.43,cut,cut,526947.0,265.36,['cut'],['cut'],[526947],[265.36],7-WD5p_uwCo_258-685
355,9099,eIQq68U3Zvg,202.6,partially,cook,103832,briefly,toast,cut,cut,548268.0,197.45,bring,carry,548270.0,203.93,"['cut', 'bring', 'pull']","['cut', 'carry', 'pull']","[548268, 548270, 548271]","[197.45, 203.93, 210.84]",eIQq68U3Zvg_202-6
356,12467,aDyEkU8inQI,321.39,quickly,dry,29477,quickly,dry,turn,turn,480196.0,316.37,mix,mix,480198.0,326.71,"['turn', 'mix', 'break']","['turn', 'mix', 'separate']","[480196, 480198, 480199]","[316.37, 326.71, 330.94]",aDyEkU8inQI_321-39
357,7661,8clRwca-eL0,32.71,slowly,add,34938,slowly,add,start,start,516963.0,7.12,start,start,516966.0,55.48,[],[],[],[],8clRwca-eL0_32-71
358,15888,JwpU83S7Xc0,16.055,quickly,mix,91518,vigorously,mix,,,,,incorporate,mix,153837.0,17.97,['incorporate'],['mix'],[153837],[17.97],JwpU83S7Xc0_16-055
359,855,2EA4DRvE3Lc,445.455,slowly,pour,118780,slowly,pour,use,use,74740.0,397.63,fill,fill,74742.0,449.57,['fill'],['fill'],[74742],[449.57],2EA4DRvE3Lc_445-455
360,11310,DjUsrxeSfFk,99.235,completely,cook,105209,completely,boil,chop,cut,195988.0,76.56,cut,cut,195991.0,108.44,['cut'],['cut'],[195991],[108.44],DjUsrxeSfFk_99-235
361,3992,lpj4XZA6Pf0,191.34,slowly,turn,113764,slowly,toss,incorporate,mix,268640.0,187.58,coat,dip,268643.0,192.92,"['pour', 'incorporate', 'make', 'coat', 'incorporate', 'form']","['pour', 'mix', 'make', 'dip', 'mix', 'make']","[268639, 268640, 268642, 268643, 268644, 268645]","[183.84, 187.58, 193.1, 192.92, 195.32, 200.34]",lpj4XZA6Pf0_191-34
362,7354,n3_dV-e4d9c,31.61,completely,mix,30744,fully,dissolve,separate,separate,571488.0,25.66,pour,pour,571490.0,35.57,"['separate', 'pour', 'turn']","['separate', 'pour', 'turn']","[571488, 571490, 571491]","[25.66, 35.57, 37.93]",n3_dV-e4d9c_31-61
363,12722,2LS-ikZEy7c,118.385,completely,cover,118421,fully,cover,flip,turn,58059.0,115.79,marinate,soak,58061.0,121.86,"['flip', 'marinate']","['turn', 'soak']","[58059, 58061]","[115.79, 121.86]",2LS-ikZEy7c_118-385
364,5235,tQBtzF-jQOw,38.03,slowly,cook,101028,slowly,cook,mix,mix,111605.0,13.83,add,add,111607.0,52.16,[],[],[],[],tQBtzF-jQOw_38-03
365,14348,nWMlRvL9D9w,294.65,completely,dry,114508,completely,dry,paint,spread,456947.0,276.38,drip,pour,456948.0,300.5,['drip'],['pour'],[456948],[300.5],nWMlRvL9D9w_294-65
366,1978,CFp9V3wK9j8,307.24,completely,mix,51659,thoroughly,mix,add,add,436355.0,303.66,add,add,436357.0,313.33,"['grind', 'add', 'add']","['grind', 'add', 'add']","[436354, 436355, 436357]","[299.05, 303.66, 313.33]",CFp9V3wK9j8_307-24
367,734,LeCwqp8Bic8,286.5,completely,cook,97633,thoroughly,cook,add,add,441556.0,280.05,add,add,441558.0,290.07,"['add', 'add', 'add', 'squeeze']","['add', 'add', 'add', 'press']","[441555, 441556, 441558, 441559]","[277.75, 280.05, 290.07, 291.53]",LeCwqp8Bic8_286-5
368,5205,SiuKVIusJHk,698.5699999999997,completely,cook,101028,fully,cook,stir,mix,110325.0,694.78,touch,touch,110327.0,717.43,['stir'],['mix'],[110325],[694.78],SiuKVIusJHk_698-5699999999997
369,12703,IrpKV1RiGC4,1258.14,quickly,spread,118421,fast,paint,cut,cut,62391.0,1241.27,set,set,62393.0,1286.51,[],[],[],[],IrpKV1RiGC4_1258-14
370,15170,JGzYJpG1eLs,78.15,finely,cut,14133,finely,chop,start,start,124091.0,66.79,slice,cut,124094.0,92.13,[],[],[],[],JGzYJpG1eLs_78-15
371,5766,_BKgDFPrSUQ,102.6,quickly,cook,118819,rapidly,bubble,turn,turn,449600.0,101.69,cook,cook,449601.0,105.12,"['stir', 'dissolve', 'turn', 'cook', 'thicken']","['mix', 'mix', 'turn', 'cook', 'cook']","[449597, 449598, 449600, 449601, 449602]","[93.03, 97.09, 101.69, 105.12, 110.8]",_BKgDFPrSUQ_102-6
372,5962,orPTdaFIukk,228.385,partially,turn,40566,slightly,rotate,stick,stick,86866.0,225.56,pull,pull,86868.0,237.78,"['lift', 'knock', 'stick', 'pull']","['raise', 'hit', 'stick', 'pull']","[86864, 86865, 86866, 86868]","[218.87, 220.72, 225.56, 237.78]",orPTdaFIukk_228-385
373,4537,kzAs0f3JKJs,136.38,partially,pull,40596,slightly,pull,align,arrange,238407.0,126.38,start,start,238409.0,137.52,['start'],['start'],[238409],[137.52],kzAs0f3JKJs_136-38
374,14690,-lJ5iEy0_OE,146.175,quickly,fold,114508,quickly,fold,add,add,460656.0,116.96,bake,cook,460658.0,159.38,[],[],[],[],-lJ5iEy0_OE_146-175
375,7213,YTlpY_chcio,167.92000000000004,partially,spread,89899,slightly,spread,flatten,spread,221576.0,162.88,flatten,spread,221578.0,170.61,"['attach', 'flatten', 'flatten']","['attach', 'spread', 'spread']","[221575, 221576, 221578]","[161.22, 162.88, 170.61]",YTlpY_chcio_167-92000000000004
376,9458,QlOzDZXZvxg,154.425,slowly,add,53195,slowly,add,pour,pour,32376.0,146.29,drizzle,sprinkle,32379.0,188.58,['pour'],['pour'],[32376],[146.29],QlOzDZXZvxg_154-425
377,565,eCXP3IKWknY,22.715,quickly,start,97633,quickly,start,,,,,prepare,make,438204.0,23.14,['prepare'],['make'],[438204],[23.14],eCXP3IKWknY_22-715
378,8292,Xmx-vyzhG7M,142.865,slowly,fold,31438,slowly,fold,,,,,,,,,[],[],[],[],Xmx-vyzhG7M_142-865
379,362,LVafx3FF9qQ,247.335,completely,mix,50348,thoroughly,stir,cook,cook,306794.0,222.78,transfer,move,306796.0,260.17,[],[],[],[],LVafx3FF9qQ_247-335
380,7386,SdGWRlAKPPk,511.275,completely,cook,30744,completely,cook,add,add,568491.0,503.84,incorporate,mix,568493.0,533.12,['add'],['add'],[568491],[503.84],SdGWRlAKPPk_511-275
381,1808,FvWUeBlvZpM,175.72500000000005,slowly,cook,34967,not vigorously,bubble,drop,dip,372762.0,168.72,form,make,372764.0,178.24,"['cut', 'drop', 'form', 'drop']","['cut', 'dip', 'make', 'dip']","[372761, 372762, 372764, 372766]","[166.22, 168.72, 178.24, 182.55]",FvWUeBlvZpM_175-72500000000005
382,13472,GuAdUiqIMKM,225.29,completely,add,67160,thoroughly,add,reduce,cook,588257.0,218.72,mix,mix,588259.0,228.32,"['reduce', 'mix']","['cook', 'mix']","[588257, 588259]","[218.72, 228.32]",GuAdUiqIMKM_225-29
383,7744,dgqY65u0CSs,303.27,quickly,fold,34938,quickly,fold,add,add,518894.0,300.38,distribute,spread,518897.0,317.66,"['add', 'chop']","['add', 'cut']","[518894, 518895]","[300.38, 299.33]",dgqY65u0CSs_303-27
384,3834,xT8HxeWtRDY,410.33,slowly,press,109761,slowly,push,start,start,417246.0,406.02,make,make,417248.0,414.31,"['pop', 'pull', 'start', 'make', 'pull']","['put', 'pull', 'start', 'make', 'pull']","[417244, 417245, 417246, 417248, 417249]","[401.36, 402.32, 406.02, 414.31, 419.75]",xT8HxeWtRDY_410-33
385,7500,lQ10MSozmxI,119.705,completely,melt,30744,completely,melt,fill,fill,568683.0,113.33,stick,stick,568686.0,121.2,"['fill', 'fill', 'stick', 'boil', 'fill']","['fill', 'fill', 'stick', 'cook', 'fill']","[568683, 568684, 568686, 568687, 568688]","[113.33, 113.17, 121.2, 124.82, 129.37]",lQ10MSozmxI_119-705
386,8047,EG_jW66gvUA,222.64,partially,pull,34938,slightly,pull,pop,put,521368.0,214.3,cool,cool,521370.0,224.83,"['pop', 'cool']","['put', 'cool']","[521368, 521370]","[214.3, 224.83]",EG_jW66gvUA_222-64
387,10928,1eU11Zc3mRo,132.20999999999998,slowly,open,118831,slowly,open,crack,separate,303049.0,129.23,fall,fall,303051.0,136.98,"['crack', 'crack', 'fall']","['separate', 'separate', 'fall']","[303048, 303049, 303051]","[123.63, 129.23, 136.98]",1eU11Zc3mRo_132-20999999999998
388,15698,SJDiMNAPrFY,58.395,completely,set,23524,totally,set,use,use,89519.0,54.84,cool,cool,89521.0,68.67,['use'],['use'],[89519],[54.84],SJDiMNAPrFY_58-395
389,12606,FXRkPS55tXg,108.03,finely,cut,118421,finely,chop,turn,turn,61146.0,88.84,make,make,61148.0,137.53,[],[],[],[],FXRkPS55tXg_108-03
390,15994,pHFWAkKnkXg,211.365,completely,mix,91518,fully,incorporate,mix,mix,150772.0,208.91,stir,mix,150774.0,243.53,['mix'],['mix'],[150772],[208.91],pHFWAkKnkXg_211-365
391,15857,fIcZ3PjuQus,930.7,finely,spread,91518,fine,flatten,turn,turn,156187.0,929.58,lay,put,156189.0,937.88,"['turn', 'lay']","['turn', 'put']","[156187, 156189]","[929.58, 937.88]",fIcZ3PjuQus_930-7
392,13362,RZtcH5k8Eyo,406.085,quickly,turn,67160,fast,turn,use,use,592072.0,391.64,use,use,592075.0,408.03,"['use', 'use', 'change']","['use', 'use', 'adjust']","[592075, 592077, 592078]","[408.03, 413.79, 414.07]",RZtcH5k8Eyo_406-085
393,373,UqQ3rHQJ3Bo,104.695,completely,cook,50348,completely,cook,simmer,cook,305798.0,100.91,cover,cover,305801.0,113.6,"['cover', 'simmer', 'cover']","['cover', 'cook', 'cover']","[305797, 305798, 305801]","[98.21, 100.91, 113.6]",UqQ3rHQJ3Bo_104-695
394,736,CxfDaSseTj0,276.185,completely,add,97633,totally,add,cook,cook,438315.0,262.8,mix,mix,438321.0,280.75,['mix'],['mix'],[438321],[280.75],CxfDaSseTj0_276-185
395,4059,gVSX6ojrI1A,33.760000000000005,quickly,cook,93376,fast,cook,,,,,add,add,332871.0,39.5,['add'],['add'],[332871],[39.5],gVSX6ojrI1A_33-760000000000005
396,9507,qoEERwVuTRE,66.9,slowly,pour,53195,slowly,pour,add,add,32440.0,61.79,separate,separate,32442.0,86.14,['add'],['add'],[32440],[61.79],qoEERwVuTRE_66-9
397,8308,DNw7Rnaq_kI,126.185,finely,cut,31438,thinly,slice,,,,,,,,,[],[],[],[],DNw7Rnaq_kI_126-185
398,8131,ByrB09BHl-w,266.345,partially,cook,31438,slightly,thicken,,,,,,,,,[],[],[],[],ByrB09BHl-w_266-345
399,301,Bh8DoTuoEaM,485.88,quickly,cook,50348,fast,cook,turn,turn,308700.0,475.38,melt,melt,308702.0,487.24,['melt'],['melt'],[308702],[487.24],Bh8DoTuoEaM_485-88
400,278,l2B_g_FMY-Q,74.3,partially,separate,50348,barely,separate,crush,press,307965.0,70.56,season,sprinkle,307967.0,78.92,"['drop', 'sit', 'crush', 'season']","['dip', 'sit', 'press', 'sprinkle']","[307963, 307964, 307965, 307967]","[66.14, 67.39, 70.56, 78.92]",l2B_g_FMY-Q_74-3
401,2127,J9RBeilGAlI,1055.975,completely,set,16136,completely,set,whip,mix,52652.0,1047.22,apply,spread,52654.0,1057.96,"['whip', 'apply']","['mix', 'spread']","[52652, 52654]","[1047.22, 1057.96]",J9RBeilGAlI_1055-975
402,15953,v3KXLvOJDcY,308.035,quickly,cook,91518,fast,thicken,stir,mix,151684.0,303.44,stir,mix,151685.0,312.42,"['heat', 'stir', 'stir']","['cook', 'mix', 'mix']","[151683, 151684, 151685]","[300.33, 303.44, 312.42]",v3KXLvOJDcY_308-035
403,9492,1Kh3xkVcmVo,180.64,completely,cut,53195,completely,cut,add,add,31531.0,178.65,add,add,31533.0,182.09,"['add', 'add', 'add', 'add', 'fill', 'start']","['add', 'add', 'add', 'add', 'fill', 'start']","[31529, 31530, 31531, 31533, 31534, 31535]","[174.44, 176.53, 178.65, 182.09, 184.3, 186.8]",1Kh3xkVcmVo_180-64
404,8598,50ATetDC33s,308.495,completely,soak,93400,fully,marinate,apply,spread,258758.0,277.94,wrap,cover,258760.0,312.02,['wrap'],['cover'],[258760],[312.02],50ATetDC33s_308-495
405,1353,qo8LOTzsPUI,92.77,completely,cool,16323,completely,cool,remove,take,473332.0,89.49,shred,cut,473334.0,117.74,"['steam', 'cook', 'remove']","['cook', 'cook', 'take']","[473330, 473331, 473332]","[83.53, 88.57, 89.49]",qo8LOTzsPUI_92-77
406,15259,4rBEJdv97LY,210.725,partially,cook,14133,partially,cook,cut,cut,129338.0,204.43,use,use,129340.0,249.19,['cut'],['cut'],[129338],[204.43],4rBEJdv97LY_210-725
407,11012,n6BZcSR3t5Q,153.655,completely,cool,118831,completely,cool,whisk,mix,298223.0,140.34,whip,mix,298225.0,161.79,['whip'],['mix'],[298225],[161.79],n6BZcSR3t5Q_153-655
408,15269,mfsKgXx2VSU,56.51,partially,cool,14133,partially,freeze,cut,cut,128043.0,49.4,grind,grind,128046.0,57.47,"['cut', 'grind']","['cut', 'grind']","[128043, 128046]","[49.4, 57.47]",mfsKgXx2VSU_56-51
409,16075,wyq7I3nnDpA,63.93000000000001,partially,stick,91518,not fully,stick,add,add,149341.0,57.16,add,add,149343.0,68.07,"['hold', 'add', 'add', 'add', 'shape']","['hold', 'add', 'add', 'add', 'make']","[149340, 149341, 149343, 149344, 149345]","[56.05, 57.16, 68.07, 70.3, 72.4]",wyq7I3nnDpA_63-93000000000001
410,4311,SFZutEIqqAU,206.665,slowly,pull,40596,slowly,pull,spin,turn,238969.0,173.75,drip,pour,238971.0,210.19,"['drip', 'dry']","['pour', 'dry']","[238971, 238972]","[210.19, 210.19]",SFZutEIqqAU_206-665
411,13178,LL6jL20MJag,73.13,finely,stick,91586,fine,stick,beat,mix,170657.0,66.54,fry,cook,170660.0,80.68,"['beat', 'mix', 'fry']","['mix', 'mix', 'cook']","[170657, 170658, 170660]","[66.54, 65.56, 80.68]",LL6jL20MJag_73-13
412,17908,g3crSOcbWiU,458.15,completely,dip,105762,thoroughly,coat,thicken,cook,351387.0,456.98,remove,take,351389.0,460.13,"['dissolve', 'add', 'thicken', 'remove']","['mix', 'add', 'cook', 'take']","[351385, 351386, 351387, 351389]","[448.97, 452.85, 456.98, 460.13]",g3crSOcbWiU_458-15
413,580,S_w1OuBnffE,27.04,quickly,mix,97633,quickly,mix,use,use,445689.0,19.61,add,add,445691.0,33.51,"['make', 'use', 'add']","['make', 'use', 'add']","[445688, 445689, 445691]","[17.68, 19.61, 33.51]",S_w1OuBnffE_27-04
414,7786,YHnAbwLuMQE,80.75,coarsely,cut,34938,not finely,chop,cut,cut,522851.0,60.72,add,add,522855.0,97.65,[],[],[],[],YHnAbwLuMQE_80-75
415,7982,pMuWK3_Lt_w,398.83,slowly,roll,34938,slowly,roll,push,press,521960.0,394.61,seal,close,521962.0,414.63,['push'],['press'],[521960],[394.61],pMuWK3_Lt_w_398-83
416,17060,DE6rs2kZ2_s,1150.7199999999998,partially,melt,85159,slightly,melt,cut,cut,77185.0,1124.63,place,put,77187.0,1179.26,[],[],[],[],DE6rs2kZ2_s_1150-7199999999998
417,3283,I5fZui5VCfA,256.73,quickly,cook,100901,fast,cook,slice,cut,564370.0,192.04,beat,mix,564373.0,258.47,['beat'],['mix'],[564373],[258.47],I5fZui5VCfA_256-73
418,12403,CBq2DUd4KN8,93.485,partially,mix,29477,slightly,mix,whisk,mix,483784.0,92.24,pull,pull,483786.0,94.15,"['add', 'whisk', 'pull']","['add', 'mix', 'pull']","[483783, 483784, 483786]","[85.39, 92.24, 94.15]",CBq2DUd4KN8_93-485
419,13658,ZSkP_H25A5U,188.845,quickly,cut,41718,quickly,cut,thicken,cook,597504.0,184.75,add,add,597506.0,197.76,"['thicken', 'add']","['cook', 'add']","[597504, 597506]","[184.75, 197.76]",ZSkP_H25A5U_188-845
420,10414,ODITmbEJsIY,79.005,slowly,burn,41773,not quickly,burn,cover,cover,489147.0,61.12,add,add,489149.0,80.01,['add'],['add'],[489149],[80.01],ODITmbEJsIY_79-005
421,11067,vXktL-Nfcto,115.63,completely,arrange,118831,completely,line,add,add,301637.0,98.83,break,separate,301639.0,118.58,"['break', 'use', 'spread']","['separate', 'use', 'spread']","[301639, 301640, 301641]","[118.58, 120.93, 123.28]",vXktL-Nfcto_115-63
422,2304,a9--bzDDs-0,165.495,completely,cool,16136,completely,cool,transfer,move,48183.0,160.62,remove,take,48186.0,176.12,['transfer'],['move'],[48183],[160.62],a9--bzDDs-0_165-495
423,12480,1pjvxftOa0s,176.03,completely,cool,29477,fully,cool,lay,put,477951.0,154.13,hit,hit,477952.0,208.8,[],[],[],[],1pjvxftOa0s_176-03
424,12610,frztBTjKKyE,505.605,partially,press,118421,slightly,press,bake,cook,63815.0,488.68,turn,turn,63817.0,527.96,[],[],[],[],frztBTjKKyE_505-605
425,9276,epKl4sSilnk,308.945,coarsely,cut,96366,coarsely,chop,add,add,140402.0,305.37,cook,cook,140405.0,310.75,"['add', 'cook']","['add', 'cook']","[140402, 140405]","[305.37, 310.75]",epKl4sSilnk_308-945
426,17089,xz1nsu2wQ6U,107.415,completely,cook,85159,completely,brown,rub,spread,81250.0,104.23,add,add,81252.0,116.18,"['shake', 'rub', 'add']","['shake', 'spread', 'add']","[81249, 81250, 81252]","[98.85, 104.23, 116.18]",xz1nsu2wQ6U_107-415
427,10806,0e6HPbfCq4k,296.225,completely,mix,118831,completely,blend,stir,mix,303209.0,285.98,prepare,make,303211.0,301.24,['prepare'],['make'],[303211],[301.24],0e6HPbfCq4k_296-225
428,7153,pfdGib26Nho,471.62,completely,make,89899,fully,assemble,build,make,220273.0,466.97,cover,cover,220275.0,480.97,"['build', 'cover']","['make', 'cover']","[220273, 220275]","[466.97, 480.97]",pfdGib26Nho_471-62
429,10768,eeOrFaQu7j8,544.8199999999998,quickly,mix,118831,vigorously,stir,whisk,mix,300572.0,504.45,mix,mix,300574.0,577.07,[],[],[],[],eeOrFaQu7j8_544-8199999999998
430,14937,ENrRMPAA8Dc,218.325,slowly,add,75501,slowly,add,form,make,22028.0,216.97,turn,turn,22031.0,226.19,"['mix', 'start', 'form', 'turn']","['mix', 'start', 'make', 'turn']","[22026, 22027, 22028, 22031]","[214.16, 215.85, 216.97, 226.19]",ENrRMPAA8Dc_218-325
431,13437,rTE1U1_40Hk,306.03,partially,turn,67160,slightly,toss,squeeze,press,587337.0,304.76,coat,dip,587339.0,309.88,"['add', 'sprinkle', 'crush', 'mix', 'squeeze', 'coat', 'fry']","['add', 'sprinkle', 'press', 'mix', 'press', 'dip', 'cook']","[587333, 587334, 587335, 587336, 587337, 587339, 587340]","[296.04, 296.39, 302.97, 304.19, 304.76, 309.88, 315.34]",rTE1U1_40Hk_306-03
432,7382,E65rvIVTkXk,164.10500000000005,slowly,add,30744,slowly,add,turn,turn,568640.0,112.82,separate,separate,568643.0,209.89,[],[],[],[],E65rvIVTkXk_164-10500000000005
433,3782,XjsDR6Ems2E,199.82,completely,dry,109761,completely,dry,glue,stick,413943.0,196.66,glue,stick,413945.0,202.93,"['glue', 'glue', 'pop', 'apply', 'glue']","['stick', 'stick', 'put', 'spread', 'stick']","[413943, 413945, 413946, 413947, 413948]","[196.66, 202.93, 205.3, 204.81, 206.97]",XjsDR6Ems2E_199-82
434,3907,z7juoE_VWS4,277.63,slowly,cook,113764,slowly,caramelize,reduce,cook,271300.0,260.52,use,use,271302.0,306.58,[],[],[],[],z7juoE_VWS4_277-63
435,5891,7dapwvMYaEw,27.75500000000001,completely,take,40566,completely,remove,,,,,break,separate,86685.0,75.92,[],[],[],[],7dapwvMYaEw_27-75500000000001
436,8096,h2wlc_Z1a4E,319.65,completely,mix,34938,fully,combine,whip,mix,526538.0,316.95,start,start,526540.0,320.85,"['use', 'whip', 'start', 'mix', 'bring', 'whip']","['use', 'mix', 'start', 'mix', 'carry', 'mix']","[526537, 526538, 526540, 526541, 526542, 526543]","[316.36, 316.95, 320.85, 324.7, 324.31, 328.72]",h2wlc_Z1a4E_319-65
437,6160,n1gBmmKP2lY,58.42,finely,cut,106686,thinly,slice,soak,soak,573985.0,45.29,add,add,573987.0,77.66,[],[],[],[],n1gBmmKP2lY_58-42
438,2469,NnF9dDjWeu8,83.89,slowly,fold,81790,slowly,fold,mix,mix,338013.0,72.34,grease,spread,338015.0,84.08,"['grease', 'pour', 'bake']","['spread', 'pour', 'cook']","[338015, 338016, 338017]","[84.08, 88.45, 87.95]",NnF9dDjWeu8_83-89
439,14093,xQRuAhjB8O8,22.575,completely,cook,77194,fully,cook,hold,hold,425229.0,17.44,rinse,wash,425231.0,23.56,"['hold', 'rinse', 'use', 'use']","['hold', 'wash', 'use', 'use']","[425229, 425231, 425232, 425233]","[17.44, 23.56, 29.37, 31.91]",xQRuAhjB8O8_22-575
440,1112,56GLB6ot3m8,188.69,partially,dip,105259,not fully,submerge,form,make,13114.0,176.22,add,add,13117.0,195.97,['add'],['add'],[13117],[195.97],56GLB6ot3m8_188-69
441,3670,7IL8RldNC9I,287.485,completely,install,110266,completely,instal,tighten,twist,315299.0,286.22,put,put,315301.0,292.43,"['tighten', 'put']","['twist', 'put']","[315299, 315301]","[286.22, 292.43]",7IL8RldNC9I_287-485
442,2490,pfOjBK_d-Wc,88.8,slowly,pour,81790,slowly,pour,beat,mix,338758.0,86.47,cook,cook,338760.0,94.68,"['add', 'add', 'beat', 'cook']","['add', 'add', 'mix', 'cook']","[338756, 338757, 338758, 338760]","[80.76, 81.75, 86.47, 94.68]",pfOjBK_d-Wc_88-8
443,9495,wrxkbAzfz_M,50.04,slowly,pour,53195,slowly,pour,mark,mark,28834.0,35.36,mix,mix,28836.0,78.04,[],[],[],[],wrxkbAzfz_M_50-04
444,7861,1RqV9ac2yQk,111.305,slowly,add,34938,slowly,add,prepare,make,522660.0,105.72,put,put,522662.0,183.8,['prepare'],['make'],[522660],[105.72],1RqV9ac2yQk_111-305
445,4049,1Vgpmg1kdCQ,151.70499999999996,partially,spread,113764,barely,brush,marinate,soak,269559.0,84.25,,,,,[],[],[],[],1Vgpmg1kdCQ_151-70499999999996
446,16982,gSo9NOHoIxs,76.06,completely,mix,85159,fully,incorporate,cut,cut,80991.0,68.12,heat,cook,80993.0,82.36,"['cut', 'heat']","['cut', 'cook']","[80991, 80993]","[68.12, 82.36]",gSo9NOHoIxs_76-06
447,3577,DaiRy7-bD9g,68.32,quickly,strip,108098,quickly,strip,bend,bend,361712.0,54.75,bend,bend,361715.0,127.64,[],[],[],[],DaiRy7-bD9g_68-32
448,13619,Ihd2no1BsCA,355.63,slowly,add,76412,slowly,add,blend,mix,411956.0,336.3,scramble,mix,411958.0,358.12,"['scramble', 'heat']","['mix', 'cook']","[411958, 411959]","[358.12, 363.36]",Ihd2no1BsCA_355-63
449,14446,kSwIApcFn9c,212.84500000000003,completely,cool,114508,completely,cool,dry,dry,462716.0,211.1,take,take,462718.0,227.1,"['place', 'stop', 'dry']","['put', 'stop', 'dry']","[462713, 462715, 462716]","[204.65, 209.28, 211.1]",kSwIApcFn9c_212-84500000000003
450,9062,eQ9eY0_DoEk,85.41499999999998,finely,cut,103832,finely,mince,dice,cut,550416.0,80.56,use,use,550418.0,110.41,['dice'],['cut'],[550416],[80.56],eQ9eY0_DoEk_85-41499999999998
451,10039,7CbojhXssr8,23.535,completely,wash,106568,thoroughly,wash,start,start,580996.0,20.23,cook,cook,580998.0,27.85,"['start', 'cook']","['start', 'cook']","[580996, 580998]","[20.23, 27.85]",7CbojhXssr8_23-535
452,7379,0fvN8h6BQ-s,55.76,completely,mix,30744,fully,dissolve,add,add,570435.0,53.97,add,add,570437.0,58.57,"['add', 'whisk', 'add', 'add', 'form']","['add', 'mix', 'add', 'add', 'make']","[570432, 570433, 570435, 570437, 570438]","[46.98, 47.81, 53.97, 58.57, 61.85]",0fvN8h6BQ-s_55-76
453,13538,d5JCYss0roU,91.875,slowly,mix,76412,slowly,combine,whisk,mix,408442.0,87.58,mix,mix,408444.0,93.9,"['use', 'whisk', 'mix', 'add', 'peel']","['use', 'mix', 'mix', 'add', 'peel']","[408441, 408442, 408444, 408445, 408446]","[82.49, 87.58, 93.9, 98.63, 101.6]",d5JCYss0roU_91-875
454,13587,CjzPwNDOdfE,271.685,completely,turn,76412,completely,turn,hit,hit,410662.0,258.14,use,use,410664.0,276.41,"['use', 'grab']","['use', 'take']","[410664, 410665]","[276.41, 278.6]",CjzPwNDOdfE_271-685
455,611,rp7uTp_lsSM,320.665,partially,cook,97633,half,cook,fry,cook,443909.0,300.84,add,add,443911.0,322.5,"['add', 'mix']","['add', 'mix']","[443911, 443912]","[322.5, 326.26]",rp7uTp_lsSM_320-665
456,15037,Yoe121Yo-m4,47.145,quickly,cook,14133,quickly,grill,change,adjust,117505.0,16.86,brown,cook,117507.0,67.99,[],[],[],[],Yoe121Yo-m4_47-145
