,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
3648,3361,wsddpMoUpaA,323.2150000000001,slowly,mix,100901,slowly,mix,add,add,559643.0,320.6,pour,pour,559647.0,363.93,"['add', 'add']","['add', 'add']","[559642, 559643]","[313.88, 320.6]",wsddpMoUpaA_323-2150000000001
3649,3372,kzs3z9nSONw,92.025,quickly,mix,100901,quickly,stir,add,add,563232.0,83.1,add,add,563234.0,106.44,['add'],['add'],[563232],[83.1],kzs3z9nSONw_92-025
3650,3376,YfB167O2ZRI,325.54,slowly,press,100901,slowly,mash,pour,pour,559516.0,311.02,grab,take,559518.0,329.75,"['grab', 'add']","['take', 'add']","[559518, 559519]","[329.75, 333.73]",YfB167O2ZRI_325-54
3651,3377,YfB167O2ZRI,327.37,slowly,press,100901,slowly,mash,pour,pour,559516.0,311.02,grab,take,559518.0,329.75,"['grab', 'add']","['take', 'add']","[559518, 559519]","[329.75, 333.73]",YfB167O2ZRI_327-37
3652,3387,BMuoSB0jfxk,24.925,slowly,turn,100901,slowly,turn,make,make,564644.0,20.54,use,use,564646.0,31.89,"['chop', 'make', 'use']","['cut', 'make', 'use']","[564643, 564644, 564646]","[18.88, 20.54, 31.89]",BMuoSB0jfxk_24-925
3653,3389,6zieJk-vvLw,191.46,slowly,add,100901,slowly,add,hold,hold,562447.0,187.24,fry,cook,562449.0,201.18,"['hold', 'fry']","['hold', 'cook']","[562447, 562449]","[187.24, 201.18]",6zieJk-vvLw_191-46
3654,3403,YCYMggwz0Xw,425.24,quickly,mix,100901,rapidly,dissolve,simmer,cook,564775.0,420.39,turn,turn,564777.0,455.79,['simmer'],['cook'],[564775],[420.39],YCYMggwz0Xw_425-24
3655,3413,PUaLNV9tf_s,169.245,slowly,insert,108098,slowly,insert,fit,fill,361556.0,148.26,remove,take,361559.0,189.31,[],[],[],[],PUaLNV9tf_s_169-245
3656,3418,2t-O_do-7lE,672.24,quickly,spread,108098,quick,apply,sit,sit,360756.0,661.78,,,,,[],[],[],[],2t-O_do-7lE_672-24
3657,3420,Y0j3h_7JCtQ,88.845,slowly,adjust,108098,slowly,change,trim,cut,365859.0,38.21,build,make,365861.0,109.2,[],[],[],[],Y0j3h_7JCtQ_88-845
3658,3443,3B8iLrecaec,191.165,quickly,hit,108098,fast,knock,cut,cut,367668.0,189.38,make,make,367670.0,229.47,"['cut', 'cut']","['cut', 'cut']","[367667, 367668]","[184.3, 189.38]",3B8iLrecaec_191-165
3659,3488,VFvpxlv3vbk,82.945,quickly,absorb,108098,quickly,absorb,place,put,370573.0,80.58,dry,dry,370575.0,84.23,"['color', 'place', 'dry', 'assemble', 'add']","['cook', 'put', 'dry', 'make', 'add']","[370572, 370573, 370575, 370576, 370577]","[79.04, 80.58, 84.23, 86.47, 91.82]",VFvpxlv3vbk_82-945
3660,3490,IYydmbBQa7A,16.854999999999997,slowly,cut,108098,slowly,cut,,,,,pop,put,368404.0,25.24,['pop'],['put'],[368404],[25.24],IYydmbBQa7A_16-854999999999997
3661,3537,roJTbqXxV2c,241.805,slowly,carry,108098,slowly,bring,push,press,371175.0,234.55,carve,cut,371176.0,243.03,"['push', 'carve']","['press', 'cut']","[371175, 371176]","[234.55, 243.03]",roJTbqXxV2c_241-805
3662,3538,4eX8Xy_GUtY,64.96000000000001,quickly,make,108098,quickly,build,,,,,start,start,371380.0,103.3,[],[],[],[],4eX8Xy_GUtY_64-96000000000001
3663,3546,5zAbLh-zGBg,1068.0700000000004,quickly,fill,108098,quick,fill,close,close,367639.0,1058.32,close,close,367642.0,1107.98,['close'],['close'],[367639],[1058.32],5zAbLh-zGBg_1068-0700000000004
3664,3556,8j3tBq_SQs0,75.185,quickly,touch,108098,quickly,touch,make,make,362697.0,73.15,add,add,362699.0,82.55,"['make', 'add']","['make', 'add']","[362697, 362699]","[73.15, 82.55]",8j3tBq_SQs0_75-185
3665,3562,HWc7swko5sc,168.445,quickly,make,108098,quickly,build,,,,,remove,take,370915.0,284.72,[],[],[],[],HWc7swko5sc_168-445
3666,3573,pauDV7AniyI,74.4,quickly,cut,108098,quickly,cut,use,use,364814.0,73.22,hold,hold,364817.0,94.96,['use'],['use'],[364814],[73.22],pauDV7AniyI_74-4
3667,3575,Tgkxo6GginA,127.785,slowly,use,108098,slowly,use,hold,hold,361055.0,125.06,pour,pour,361057.0,130.13,"['grab', 'secure', 'tie', 'hold', 'pour', 'dry', 'peel']","['take', 'secure', 'close', 'hold', 'pour', 'dry', 'peel']","[361052, 361053, 361054, 361055, 361057, 361058, 361059]","[118.35, 122.36, 123.68, 125.06, 130.13, 132.52, 134.85]",Tgkxo6GginA_127-785
3668,3615,-5T4kQFX7LY,286.735,quickly,dry,110266,fast,dry,paint,spread,312613.0,209.9,,,,,[],[],[],[],-5T4kQFX7LY_286-735
3669,3633,PnufQb4Wg-o,240.22,slowly,set,110266,slowly,set,pour,pour,315831.0,222.34,,,,,[],[],[],[],PnufQb4Wg-o_240-22
3670,3700,6-FBfvt6VIU,413.635,quickly,cook,110266,quickly,heat,hang,mount,315562.0,382.2,,,,,[],[],[],[],6-FBfvt6VIU_413-635
3671,3704,e74x2pCaZDM,267.665,slowly,turn,110266,slowly,turn,hold,hold,311716.0,265.54,add,add,311718.0,274.61,"['hold', 'add', 'open']","['hold', 'add', 'open']","[311716, 311718, 311719]","[265.54, 274.61, 277.44]",e74x2pCaZDM_267-665
3672,3709,XEfslHzgANw,172.695,quickly,pull,109761,fast,pull,roll,roll,416993.0,168.56,roll,roll,416995.0,182.34,"['chill', 'chill', 'roll', 'roll']","['cool', 'cool', 'roll', 'roll']","[416991, 416992, 416993, 416995]","[164.7, 167.34, 168.56, 182.34]",XEfslHzgANw_172-695
3673,3711,XEfslHzgANw,400.0,slowly,pour,109761,slowly,pour,mix,mix,417027.0,395.12,mix,mix,417029.0,402.85,"['mix', 'mix', 'combine']","['mix', 'mix', 'mix']","[417027, 417029, 417030]","[395.12, 402.85, 404.37]",XEfslHzgANw_400-0
3674,3714,DXlMI5H2R-c,73.015,quickly,cool,109761,quickly,cool,transfer,move,418033.0,68.01,boil,cook,418035.0,76.59,"['transfer', 'boil']","['move', 'cook']","[418033, 418035]","[68.01, 76.59]",DXlMI5H2R-c_73-015
3675,3737,DSObRd8GULI,247.125,slowly,pour,109761,slowly,pour,remove,take,417694.0,222.71,fill,fill,417697.0,249.4,"['prepare', 'fill']","['make', 'fill']","[417696, 417697]","[250.58, 249.4]",DSObRd8GULI_247-125
3676,3740,TrVaXKRYJ4g,265.35,slowly,sprinkle,109761,slowly,drizzle,add,add,418675.0,248.94,incorporate,mix,418677.0,267.5,"['incorporate', 'handle']","['mix', 'hold']","[418677, 418678]","[267.5, 271.27]",TrVaXKRYJ4g_265-35
3677,3748,i0gsL5CVFqA,185.665,quickly,cool,109761,quickly,freeze,transfer,move,417097.0,181.43,remove,take,417100.0,190.14,"['pour', 'tap', 'transfer', 'remove', 'break', 'fit']","['pour', 'hit', 'move', 'take', 'separate', 'fill']","[417095, 417096, 417097, 417100, 417101, 417102]","[175.92, 179.88, 181.43, 190.14, 192.12, 195.27]",i0gsL5CVFqA_185-665
3678,3750,RpSkE8ybZRI,341.065,slowly,add,109761,slowly,add,grab,take,418255.0,337.24,start,start,418257.0,367.86,"['mix', 'grab']","['mix', 'take']","[418254, 418255]","[333.18, 337.24]",RpSkE8ybZRI_341-065
3679,3751,IM0VqLJ4LaA,24.595,quickly,release,109761,quickly,release,cut,cut,416610.0,23.61,remove,take,416611.0,29.57,"['cut', 'remove']","['cut', 'take']","[416610, 416611]","[23.61, 29.57]",IM0VqLJ4LaA_24-595
3680,3755,DYP9oZ5QA4Q,387.475,slowly,press,109761,slowly,squeeze,start,start,418837.0,371.03,fit,fill,418839.0,414.43,[],[],[],[],DYP9oZ5QA4Q_387-475
3681,3760,32Z-AV9jBB0,98.83,quickly,hold,109761,quickly,hold,use,use,418637.0,89.98,rotate,turn,418641.0,113.62,['use'],['use'],[418637],[89.98],32Z-AV9jBB0_98-83
3682,3765,32Z-AV9jBB0,370.58,quickly,hold,109761,quickly,hold,spin,turn,418654.0,368.52,squeeze,press,418659.0,463.25,['spin'],['turn'],[418654],[368.52],32Z-AV9jBB0_370-58
3683,3777,tRWLOckcKlM,58.98,slowly,pour,109761,slowly,pour,take,take,415119.0,55.85,lie,put,415121.0,76.23,"['blend', 'take']","['mix', 'take']","[415118, 415119]","[49.81, 55.85]",tRWLOckcKlM_58-98
3684,3778,hhomeVB7PAg,48.505,slowly,add,109761,slowly,add,blend,mix,415332.0,47.7,shake,shake,415334.0,51.45,"['freeze', 'blend', 'shake', 'whip']","['cool', 'mix', 'shake', 'mix']","[415330, 415332, 415334, 415335]","[39.98, 47.7, 51.45, 53.52]",hhomeVB7PAg_48-505
3685,3793,1APxrVEr5kY,235.735,slowly,burn,109761,not fast,burn,squeeze,press,418918.0,207.83,start,start,418921.0,253.7,[],[],[],[],1APxrVEr5kY_235-735
3686,3806,ZNwExCZwiwQ,66.815,quickly,cut,109761,quickly,chop,set,set,417301.0,34.71,cut,cut,417303.0,80.52,[],[],[],[],ZNwExCZwiwQ_66-815
3687,3811,ndqKMmL--pI,82.13,quickly,cook,109761,rapidly,boil,heat,cook,414367.0,77.09,add,add,414369.0,83.38,"['heat', 'add', 'remove', 'add']","['cook', 'add', 'take', 'add']","[414367, 414369, 414370, 414371]","[77.09, 83.38, 90.95, 89.7]",ndqKMmL--pI_82-13
3688,3819,vhjKYwxe4xI,108.49,quickly,cook,109761,quickly,cook,pop,put,414720.0,85.53,cut,cut,414724.0,121.85,[],[],[],[],vhjKYwxe4xI_108-49
3689,3821,Z9DhUUV6spA,164.85500000000005,quickly,fill,109761,quickly,fill,mash,press,414987.0,152.22,spin,turn,414989.0,169.53,['spin'],['turn'],[414989],[169.53],Z9DhUUV6spA_164-85500000000005
3690,3836,lE5AK_7tFDc,4558.81,slowly,make,109761,slowly,prepare,pump,pump,414190.0,4517.69,shape,make,414192.0,4581.54,[],[],[],[],lE5AK_7tFDc_4558-81
3691,3842,32RjjhdTu9Y,578.5350000000002,quickly,cook,113764,fast,cook,wipe,wash,272005.0,564.66,flip,turn,272008.0,581.2,"['flip', 'flip']","['turn', 'turn']","[272008, 272009]","[581.2, 585.39]",32RjjhdTu9Y_578-5350000000002
3692,3858,BTprYhjItr0,160.925,quickly,cook,113764,fast,cook,cut,cut,276329.0,153.75,toss,turn,276331.0,194.27,['cut'],['cut'],[276329],[153.75],BTprYhjItr0_160-925
3693,3864,DU0Plb3nzFQ,281.64,slowly,cook,113764,not fast,cook,brush,spread,275897.0,268.2,caramelize,cook,275900.0,290.51,['caramelize'],['cook'],[275900],[290.51],DU0Plb3nzFQ_281-64
3694,3867,wQPcEKd96uo,12.83,quickly,burn,113764,quickly,burn,soak,soak,268804.0,6.56,soak,soak,268806.0,19.03,"['soak', 'soak']","['soak', 'soak']","[268804, 268806]","[6.56, 19.03]",wQPcEKd96uo_12-83
3695,3870,Salt8AxXg9o,32.285,quickly,cook,113764,quickly,grill,,,,,peel,peel,269604.0,40.33,"['peel', 'use']","['peel', 'use']","[269604, 269605]","[40.33, 41.56]",Salt8AxXg9o_32-285
3696,3883,zjv-KSEQRtw,212.705,quickly,turn,113764,quickly,turn,put,put,274459.0,180.04,cover,cover,274461.0,238.97,[],[],[],[],zjv-KSEQRtw_212-705
3697,3885,A7USv2y5V-c,197.79,quickly,cook,113764,quickly,cook,use,use,268754.0,189.41,cut,cut,268757.0,213.83,['use'],['use'],[268754],[189.41],A7USv2y5V-c_197-79
3698,3898,ShpQLwvQyiI,409.41,quickly,cook,113764,quickly,fry,sit,sit,271152.0,403.13,season,sprinkle,271154.0,428.94,['sit'],['sit'],[271152],[403.13],ShpQLwvQyiI_409-41
3699,3913,uBFUL3h0tRE,186.905,quickly,cook,113764,fast,cook,stick,stick,271076.0,182.44,turn,turn,271078.0,196.92,"['stick', 'stick']","['stick', 'stick']","[271075, 271076]","[178.28, 182.44]",uBFUL3h0tRE_186-905
3700,3921,1VFN7MhzISk,100.205,quickly,hit,113764,quick,knock,build,make,274198.0,97.64,season,sprinkle,274200.0,102.73,"['build', 'season', 'assemble']","['make', 'sprinkle', 'make']","[274198, 274200, 274201]","[97.64, 102.73, 106.77]",1VFN7MhzISk_100-205
3701,3922,1VFN7MhzISk,168.185,slowly,cook,113764,slowly,cook,hang,mount,274206.0,144.94,sear,cook,274210.0,169.88,"['sear', 'burn']","['cook', 'burn']","[274210, 274211]","[169.88, 172.19]",1VFN7MhzISk_168-185
3702,3923,1VFN7MhzISk,169.885,quickly,cook,113764,fast,sear,cook,cook,274209.0,168.19,burn,burn,274211.0,172.19,"['cook', 'cook', 'cook', 'burn']","['cook', 'cook', 'cook', 'burn']","[274207, 274208, 274209, 274211]","[161.48, 162.89, 168.19, 172.19]",1VFN7MhzISk_169-885
3703,3940,DVVAe4IJ9n4,150.53,slowly,turn,113764,slowly,turn,start,start,272080.0,149.75,pull,pull,272082.0,180.52,['start'],['start'],[272080],[149.75],DVVAe4IJ9n4_150-53
3704,3944,txu5XhiAJdo,376.045,quickly,dry,113764,quickly,dry,pull,pull,273176.0,352.91,cook,cook,273178.0,377.89,"['cook', 'cook']","['cook', 'cook']","[273178, 273179]","[377.89, 383.1]",txu5XhiAJdo_376-045
3705,3946,R4AwlJf_J5M,149.64,quickly,cook,113764,quickly,brown,grill,cook,276527.0,143.6,reduce,cook,276529.0,150.9,"['turn', 'grill', 'reduce', 'caramelize']","['turn', 'cook', 'cook', 'cook']","[276526, 276527, 276529, 276530]","[142.91, 143.6, 150.9, 154.89]",R4AwlJf_J5M_149-64
3706,3955,3V4MxH2GuIU,231.625,slowly,mix,113764,slowly,mix,use,use,270608.0,183.34,use,use,270611.0,246.18,[],[],[],[],3V4MxH2GuIU_231-625
3707,3956,3V4MxH2GuIU,315.4650000000001,slowly,turn,113764,slowly,turn,absorb,absorb,270618.0,298.22,set,set,270620.0,349.19,[],[],[],[],3V4MxH2GuIU_315-4650000000001
3708,3960,-HonmwzZ-mc,722.375,slowly,pour,113764,slowly,pour,lock,close,274417.0,716.35,start,start,274419.0,726.97,"['lock', 'start']","['close', 'start']","[274417, 274419]","[716.35, 726.97]",-HonmwzZ-mc_722-375
3709,3961,-HonmwzZ-mc,794.9449999999997,slowly,sprinkle,113764,slowly,drizzle,turn,turn,274421.0,784.04,pull,pull,274423.0,822.43,[],[],[],[],-HonmwzZ-mc_794-9449999999997
3710,3971,6__2I0BUvTU,55.275,slowly,add,113764,slowly,add,set,set,276903.0,43.72,whisk,mix,276905.0,55.87,['whisk'],['mix'],[276905],[55.87],6__2I0BUvTU_55-275
3711,3974,0FotiU1SORU,30.15,quickly,cook,113764,fast,cook,slice,cut,272750.0,24.97,crush,press,272752.0,36.67,"['slice', 'crush']","['cut', 'press']","[272750, 272752]","[24.97, 36.67]",0FotiU1SORU_30-15
3712,4009,rj1rkgC6GoQ,344.615,quickly,cook,113764,fast,cook,burn,burn,276421.0,315.22,turn,turn,276423.0,348.16,['turn'],['turn'],[276423],[348.16],rj1rkgC6GoQ_344-615
3713,4016,1X2_LVeNd2g,423.585,quickly,cook,113764,fast,cook,rotate,turn,270381.0,423.54,rotate,turn,270382.0,431.4,"['rotate', 'rotate', 'rotate', 'rotate']","['turn', 'turn', 'turn', 'turn']","[270378, 270379, 270381, 270382]","[420.85, 420.74, 423.54, 431.4]",1X2_LVeNd2g_423-585
3714,4022,-D4p9FztLsE,12.635000000000002,quickly,cook,113764,quickly,grill,cook,cook,270462.0,7.53,soak,soak,270465.0,26.94,['cook'],['cook'],[270462],[7.53],-D4p9FztLsE_12-635000000000002
3715,4025,QfpvhAKhyRg,229.655,quickly,cook,113764,fast,cook,add,add,273468.0,228.77,grill,cook,273470.0,232.78,"['cover', 'arrange', 'add', 'grill']","['cover', 'arrange', 'add', 'cook']","[273466, 273467, 273468, 273470]","[222.65, 223.66, 228.77, 232.78]",QfpvhAKhyRg_229-655
3716,4027,8FXWh6Doqu8,106.805,quickly,cook,113764,quickly,bubble,bring,carry,275317.0,102.75,simmer,cook,275320.0,110.43,"['bring', 'reduce', 'simmer', 'thicken']","['carry', 'cook', 'cook', 'cook']","[275317, 275319, 275320, 275321]","[102.75, 110.67, 110.43, 114.49]",8FXWh6Doqu8_106-805
3717,4028,8FXWh6Doqu8,171.745,quickly,cook,113764,quickly,cook,brush,spread,275329.0,166.8,chop,cut,275331.0,177.87,"['flip', 'brush', 'chop']","['turn', 'spread', 'cut']","[275328, 275329, 275331]","[164.49, 166.8, 177.87]",8FXWh6Doqu8_171-745
3718,4036,xd6mQ8Q0_o4,193.89,quickly,cook,113764,fast,cook,handle,hold,270101.0,184.01,start,start,270105.0,196.85,"['handle', 'start', 'use']","['hold', 'start', 'use']","[270101, 270105, 270106]","[184.01, 196.85, 201.98]",xd6mQ8Q0_o4_193-89
3719,4039,ExWfYleLAQk,128.45,quickly,cook,113764,quick,cook,grill,cook,270482.0,126.86,turn,turn,270484.0,130.2,"['grill', 'turn']","['cook', 'turn']","[270482, 270484]","[126.86, 130.2]",ExWfYleLAQk_128-45
3720,4041,dWXcFQVybNU,55.99500000000001,slowly,cook,113764,slowly,cook,,,,,,,,,[],[],[],[],dWXcFQVybNU_55-99500000000001
3721,4042,dWXcFQVybNU,60.42,quickly,cook,113764,fast,cook,,,,,,,,,[],[],[],[],dWXcFQVybNU_60-42
3722,4046,9TlWg_KTCDs,958.6,slowly,burn,113764,not fast,burn,soak,soak,274800.0,949.35,soak,soak,274802.0,963.04,"['soak', 'soak', 'bring', 'grab']","['soak', 'soak', 'carry', 'take']","[274800, 274802, 274803, 274804]","[949.35, 963.04, 966.79, 967.5]",9TlWg_KTCDs_958-6
3723,4050,nK503yrdYp0,182.98,slowly,carry,113764,slowly,bring,cook,cook,270311.0,179.34,sear,cook,270313.0,186.65,"['set', 'cook', 'sear']","['set', 'cook', 'cook']","[270310, 270311, 270313]","[175.24, 179.34, 186.65]",nK503yrdYp0_182-98
3724,4057,0x7vb--INEU,84.89500000000002,quickly,cut,93376,quickly,chop,peel,peel,333032.0,70.04,marinate,soak,333034.0,101.8,[],[],[],[],0x7vb--INEU_84-89500000000002
3725,4058,autLkwsSWrI,454.76,quickly,cut,93376,quickly,cut,cook,cook,328563.0,418.28,roll,roll,328565.0,491.56,[],[],[],[],autLkwsSWrI_454-76
3726,4070,v5zFanuBDlo,81.445,quickly,start,93376,quickly,start,cook,cook,327321.0,33.1,release,release,327326.0,178.04,[],[],[],[],v5zFanuBDlo_81-445
3727,4085,prOS-Mp_cbk,267.38,slowly,add,93376,slowly,add,turn,turn,328924.0,243.6,soften,cook,328927.0,305.27,[],[],[],[],prOS-Mp_cbk_267-38
3728,4098,ZiIOVnWQDnE,188.22,quickly,cook,93376,quickly,cook,seal,close,327869.0,171.87,use,use,327872.0,205.56,[],[],[],[],ZiIOVnWQDnE_188-22
3729,4099,ZiIOVnWQDnE,226.88,quickly,cook,93376,quickly,cook,burn,burn,327874.0,211.26,grill,cook,327877.0,229.29,"['brush', 'grill', 'add']","['spread', 'cook', 'add']","[327876, 327877, 327878]","[229.81, 229.29, 233.17]",ZiIOVnWQDnE_226-88
3730,4111,x4G4RXyXkps,58.6,slowly,pour,93376,slowly,pour,mix,mix,332426.0,51.53,cook,cook,332428.0,62.18,"['mix', 'cook', 'turn', 'cover']","['mix', 'cook', 'turn', 'cover']","[332426, 332428, 332429, 332430]","[51.53, 62.18, 65.4, 67.39]",x4G4RXyXkps_58-6
3731,4145,DPO-wurIL0g,52.62,quickly,cook,93376,quickly,cook,grill,cook,329671.0,47.12,burn,burn,329674.0,69.43,['grill'],['cook'],[329671],[47.12],DPO-wurIL0g_52-62
3732,4147,PVWVX5Ol2Qw,25.26,quickly,put,93376,quickly,put,fry,cook,328196.0,12.95,fry,cook,328198.0,31.17,['fry'],['cook'],[328198],[31.17],PVWVX5Ol2Qw_25-26
3733,4148,PVWVX5Ol2Qw,43.175,quickly,cook,93376,quickly,fry,put,put,328197.0,25.26,cut,cut,328200.0,50.97,['cut'],['cut'],[328200],[50.97],PVWVX5Ol2Qw_43-175
3734,4153,lPLkxlVZHps,90.95,quickly,cook,93376,rapidly,cook,put,put,329633.0,84.72,cover,cover,329636.0,113.76,['put'],['put'],[329633],[84.72],lPLkxlVZHps_90-95
3735,4157,z8O3UIEoSyU,210.68,quickly,cook,93376,quickly,cook,mix,mix,329500.0,169.63,hit,hit,329502.0,228.72,[],[],[],[],z8O3UIEoSyU_210-68
3736,4161,ToWu2x3gnfE,176.255,quickly,cook,93376,quickly,cook,cut,cut,333324.0,170.14,blanch,cook,333328.0,182.94,"['cut', 'blanch']","['cut', 'cook']","[333324, 333328]","[170.14, 182.94]",ToWu2x3gnfE_176-255
3737,4164,vjDz7N76pB0,793.88,quickly,secure,93376,quickly,secure,pull,pull,331632.0,758.48,place,put,331634.0,797.59,['place'],['put'],[331634],[797.59],vjDz7N76pB0_793-88
3738,4165,vjDz7N76pB0,966.21,quickly,carry,93376,quickly,bring,attach,attach,331638.0,937.56,drag,pull,331640.0,970.27,['drag'],['pull'],[331640],[970.27],vjDz7N76pB0_966-21
3739,4178,OyFM8ExWCZs,295.93,quickly,cook,93376,quickly,cook,cut,cut,329107.0,292.81,prepare,make,329111.0,306.21,"['turn', 'cut', 'make']","['turn', 'cut', 'make']","[329106, 329107, 329108]","[286.4, 292.81, 292.4]",OyFM8ExWCZs_295-93
3740,4196,eQop1z0r61I,155.96,slowly,add,93376,slowly,add,whisk,mix,329297.0,154.45,start,start,329298.0,158.57,"['whisk', 'start']","['mix', 'start']","[329297, 329298]","[154.45, 158.57]",eQop1z0r61I_155-96
3741,4197,eQop1z0r61I,221.68,quickly,cook,93376,fast,cook,add,add,329303.0,205.26,turn,turn,329305.0,228.24,['turn'],['turn'],[329305],[228.24],eQop1z0r61I_221-68
3742,4209,7C_9nu_bS4I,99.075,slowly,cook,93376,slowly,toast,add,add,327414.0,85.03,start,start,327416.0,100.38,"['start', 'start', 'fry']","['start', 'start', 'cook']","[327416, 327417, 327418]","[100.38, 105.4, 106.58]",7C_9nu_bS4I_99-075
3743,4244,yhMJJ89GAh0,312.665,slowly,raise,93376,slowly,lift,form,make,327500.0,311.85,rotate,turn,327502.0,317.38,"['close', 'form', 'rotate']","['close', 'make', 'turn']","[327499, 327500, 327502]","[306.7, 311.85, 317.38]",yhMJJ89GAh0_312-665
3744,4246,nE5gOROBPRg,17.315,slowly,start,93376,slowly,start,,,,,roast,cook,332395.0,18.05,['roast'],['cook'],[332395],[18.05],nE5gOROBPRg_17-315
3745,4250,dvPGXn3G-h0,237.22,quickly,cook,93376,quickly,cook,put,put,332848.0,229.57,stick,stick,332850.0,241.15,"['put', 'stick']","['put', 'stick']","[332848, 332850]","[229.57, 241.15]",dvPGXn3G-h0_237-22
3746,4252,54sYobtrY5g,41.845,quickly,fill,93376,quickly,stuff,,,,,stick,stick,328959.0,77.79,[],[],[],[],54sYobtrY5g_41-845
3747,4256,dmt2TFFgJzk,155.735,slowly,cook,93376,slowly,cook,put,put,329153.0,153.31,toast,cook,329156.0,158.5,"['put', 'toast']","['put', 'cook']","[329153, 329156]","[153.31, 158.5]",dmt2TFFgJzk_155-735
3748,4265,t_A1V0M2eWk,122.01,quickly,cook,93376,quickly,caramelize,turn,turn,330629.0,114.47,pop,put,330630.0,147.45,['turn'],['turn'],[330629],[114.47],t_A1V0M2eWk_122-01
3749,4266,_bQ0phv9uXg,116.075,slowly,add,93376,slowly,add,put,put,327363.0,107.55,turn,turn,327364.0,116.96,"['put', 'turn']","['put', 'turn']","[327363, 327364]","[107.55, 116.96]",_bQ0phv9uXg_116-075
3750,4267,_bQ0phv9uXg,169.905,slowly,add,93376,slowly,add,start,start,327373.0,166.13,absorb,absorb,327375.0,173.69,"['start', 'absorb']","['start', 'absorb']","[327373, 327375]","[166.13, 173.69]",_bQ0phv9uXg_169-905
3751,4275,7Ny8SwDhQYY,157.11,slowly,lower,40596,slowly,lower,take,take,240438.0,153.35,adjust,adjust,240440.0,170.41,['take'],['take'],[240438],[153.35],7Ny8SwDhQYY_157-11
3752,4278,Ht0gDGxNVns,118.695,slowly,raise,40596,slowly,lift,drop,dip,239760.0,115.54,stick,stick,239762.0,127.3,"['take', 'drop', 'stick']","['take', 'dip', 'stick']","[239759, 239760, 239762]","[110.17, 115.54, 127.3]",Ht0gDGxNVns_118-695
3753,4281,D8Ar5x7AEms,237.915,slowly,spread,40596,slowly,apply,heat,cook,235784.0,236.75,set,set,235786.0,248.29,"['set', 'heat']","['set', 'cook']","[235783, 235784]","[230.83, 236.75]",D8Ar5x7AEms_237-915
3754,4283,S2uaZv8SOhM,70.41499999999998,slowly,lower,40596,slowly,lower,loosen,twist,234387.0,65.25,remove,take,234390.0,72.93,"['loosen', 'remove', 'remove', 'remove', 'remove']","['twist', 'take', 'take', 'take', 'take']","[234387, 234389, 234390, 234391, 234392]","[65.25, 73.77, 72.93, 75.09, 78.81]",S2uaZv8SOhM_70-41499999999998
3755,4293,uvwIBUkDJ6o,157.14999999999995,slowly,raise,40596,slowly,jack,line,arrange,237938.0,136.21,line,arrange,237940.0,160.6,['line'],['arrange'],[237940],[160.6],uvwIBUkDJ6o_157-14999999999995
3756,4323,amh3egMnfZU,146.66000000000003,slowly,take,40596,slowly,remove,tighten,twist,238427.0,142.8,align,arrange,238429.0,179.53,"['start', 'tighten']","['start', 'twist']","[238426, 238427]","[142.08, 142.8]",amh3egMnfZU_146-66000000000003
3757,4352,zTTdWRUchow,332.53,slowly,lower,40596,slowly,lower,drop,dip,243194.0,329.92,slip,move,243196.0,341.94,"['hold', 'drop', 'slip']","['hold', 'dip', 'move']","[243193, 243194, 243196]","[324.97, 329.92, 341.94]",zTTdWRUchow_332-53
3758,4353,zTTdWRUchow,552.095,quickly,take,40596,quickly,grab,align,arrange,243209.0,546.91,tighten,twist,243211.0,564.22,"['lift', 'align']","['raise', 'arrange']","[243208, 243209]","[544.69, 546.91]",zTTdWRUchow_552-095
3759,4362,zTTdWRUchow,1495.98,slowly,press,40596,slowly,push,line,arrange,243290.0,1486.66,tighten,twist,243293.0,1496.74,"['line', 'tighten', 'put']","['arrange', 'twist', 'put']","[243290, 243293, 243294]","[1486.66, 1496.74, 1500.72]",zTTdWRUchow_1495-98
3760,4369,nwH9uVEAMHY,472.175,slowly,release,40596,slowly,release,use,use,242663.0,432.9,make,make,242665.0,474.55,['make'],['make'],[242665],[474.55],nwH9uVEAMHY_472-175
3761,4375,8VNy9soDNFI,417.865,slowly,start,40596,slowly,start,cut,cut,239827.0,411.02,pull,pull,239829.0,419.6,"['cut', 'pull']","['cut', 'pull']","[239827, 239829]","[411.02, 419.6]",8VNy9soDNFI_417-865
3762,4376,8VNy9soDNFI,453.39,slowly,put,40596,slowly,pop,pull,pull,239829.0,419.6,loosen,twist,239831.0,466.79,[],[],[],[],8VNy9soDNFI_453-39
3763,4381,YFZpVQ9BRxc,219.135,quickly,pull,40596,fast,pull,spin,turn,238504.0,212.75,hang,mount,238506.0,264.89,['spin'],['turn'],[238504],[212.75],YFZpVQ9BRxc_219-135
3764,4391,M7ZI4VSGbUI,670.985,slowly,use,40596,slowly,use,install,install,237662.0,630.44,grab,take,237664.0,694.62,[],[],[],[],M7ZI4VSGbUI_670-985
3765,4410,TovGpu6NR5Y,1028.085,slowly,arrange,40596,slowly,line,pop,put,241628.0,1011.88,turn,turn,241631.0,1052.14,[],[],[],[],TovGpu6NR5Y_1028-085
