,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
2585,2291,15197,YxXb4yb8_ik_000087_000097,YxXb4yb8_ik,87.0,97.0,train,stand,outside,Outside a man is standing in front of a crowd and twirling a glass ball.,stand,outdoor
2586,2397,15682,_kJTU04PycQ_000087_000097,_kJTU04PycQ,87.0,97.0,train,stand,outside,"A man standing outside in front of some rocks, dirt and wood burining, cooking.",stand,outdoor
2587,2403,15708,A8TIWMvJVDU_000037_000047,A8TIWMvJVDU,37.0,47.0,train,stand,outdoors,Men and women standing around a table outdoors while other men and women cook on a camp fire.,stand,outdoor
2588,2411,15742,jPE2GvAsslI_000059_000069,jPE2GvAsslI,59.0,69.0,train,stand,outside,A male standing outside is  stirring around food in a pot cooking on an outside burner.,stand,outdoor
2589,2463,16170,KHfbnG3ww3M_000000_000010,KHfbnG3ww3M,0.0,10.0,train,stand,outside,a person dressed as the predator stands outside during the daytime,stand,outdoor
2590,2466,16175,F5HiSRFboSg_000052_000062,F5HiSRFboSg,52.0,62.0,train,stand,outdoors,A young girl is removing her pants while standing out outdoors.,stand,outdoor
2591,2642,17348,-mFkD8XyweY_000000_000010,-mFkD8XyweY,0.0,10.0,train,stand,outside,A boy with black hair crosses his eyes while standing outside.,stand,outdoor
2592,2657,17448,XX0b0-BuEQY_000001_000011,XX0b0-BuEQY,1.0,11.0,train,stand,outside,Several people stand outside as a school bus slowly drives by.,stand,outdoor
2593,2707,17625,1T04yUsPoNY_000089_000099,1T04yUsPoNY,89.0,99.0,train,stand,outside,"A little boy is standing outside, begins to cry and walk towards the camera.",stand,outdoor
2594,2721,17727,g7l03td4fyI_000046_000056,g7l03td4fyI,46.0,56.0,train,stand,outside,Six men standing outside on the street are playing instruments.,stand,outdoor
2595,2728,17764,wyFiyE-RF84_000000_000010,wyFiyE-RF84,0.0,10.0,train,stand,outside,A bunch of people standing outside watching a group of people dance on stage,stand,outdoor
2596,2884,18982,D_WWG_FHa-A_000119_000129,D_WWG_FHa-A,119.0,129.0,train,stand,outside,A group of adults are standing in a line outside dancing with a different woman standing in front of them leading them.,stand,outdoor
2597,2964,19800,DId5dOhx1Do_000034_000044,DId5dOhx1Do,34.0,44.0,train,stand,outside,"A mail truck is stopped at a mailbox, and a person is standing outside talking to the driver.",stand,outdoor
2598,3000,20103,wLXRFSGZh9I_000049_000059,wLXRFSGZh9I,49.0,59.0,train,stand,outside,A man is standing outside on the grass in a marked field and flings something in the air turning sideways after hiw throw.,stand,outdoor
2599,3074,20470,ARuwDBg6Vpo_000134_000144,ARuwDBg6Vpo,134.0,144.0,train,stand,outside,Two people are talking in a boat while another person stands outside of it.,stand,outdoor
2600,3085,20524,tsQUtfjjRDc_000473_000483,tsQUtfjjRDc,473.0,483.0,train,stand,outside,A couple of men stand outside as a pontoon boat sets unoccupied.,stand,outdoor
2601,3140,21103,s0Xc8gX9e8o_000015_000025,s0Xc8gX9e8o,15.0,25.0,train,stand,outside,a couple of kids wash an item while they are standing outside,stand,outdoor
2602,3198,21657,mDdKhKaSsj8_000041_000051,mDdKhKaSsj8,41.0,51.0,train,stand,outside,Man in a suit stands outside drinking from a bottle then places the cover back onthe empty bottle.,stand,outdoor
2603,3224,21817,sJ9aA_w87II_000047_000057,sJ9aA_w87II,47.0,57.0,train,stand,outside,People are standing outside around an expensive looking vehicle.,stand,outdoor
2604,3299,22266,i2F6HrZKo34_000000_000010,i2F6HrZKo34,0.0,10.0,train,stand,outside,A young man smoking a cigarette is standing outside on his crutches and then his drop-kicked by his friend.,stand,outdoor
2605,3301,22279,UxzaTduWE9c_000000_000010,UxzaTduWE9c,0.0,10.0,train,stand,outside,A boy standing outside prepares himself to be kick tackled by another boy.,stand,outdoor
2606,3314,22362,mrjUVanYHDg_000004_000014,mrjUVanYHDg,4.0,14.0,train,stand,outdoors,Three people stand outdoors while a fourth person does a running kick at one of them and falls on the ground.,stand,outdoor
2607,3315,22375,FAElMaFxnFI_000035_000045,FAElMaFxnFI,35.0,45.0,train,stand,outside,A small boy stands outside as he plays kick with a ball.,stand,outdoor
2608,3319,22383,TC2u6E-p7O4_000047_000057,TC2u6E-p7O4,47.0,57.0,train,stand,outside,Guys are standing around outside and a guy runs and jumps.,stand,outdoor
2609,3360,22588,57UgDmnhoHA_000000_000010,57UgDmnhoHA,0.0,10.0,train,stand,outside,A young man is messing around with boxes that are in the trash can while standing outside.,stand,outdoor
2610,3469,23350,Z-qn8l8cmX8_000000_000010,Z-qn8l8cmX8,0.0,10.0,train,stand,outside,A lone young man standing outside eating chips from a large bag.,stand,outdoor
2611,3510,23643,TKJun5w--z0_000021_000031,TKJun5w--z0,21.0,31.0,train,stand,outdoors,Three men are standing at a table outdoors competing in a food eating contest,stand,outdoor
2612,3518,23675,gafZUG1aNKI_000070_000080,gafZUG1aNKI,70.0,80.0,train,stand,outdoor,Some group of boys standing outdoor were holding a hot dog and eating,stand,outdoor
2613,3529,23748,l4PShHIN8Bk_000082_000092,l4PShHIN8Bk,82.0,92.0,train,stand,outdoors,"A little boy is standing outdoors near some trees, he is eating ice cream.",stand,outdoor
2614,3572,23971,JnmqiAKd5ag_000023_000033,JnmqiAKd5ag,23.0,33.0,train,stand,outside,Three young girls standing outside in front of a house eat watermelon.,stand,outdoor
2615,3580,23995,4NVC48I-Jv4_000027_000037,4NVC48I-Jv4,27.0,37.0,train,stand,outside,A toddler boy stands outside and eats watermelon while a woman speaks to him.,stand,outdoor
2616,3590,24039,OJnx9XjTfho_000016_000026,OJnx9XjTfho,16.0,26.0,train,stand,outside,A little girl is standing outside trying to open something as a man talks to her.,stand,outdoor
2617,3630,24430,PQ8H3m7jYzc_000008_000018,PQ8H3m7jYzc,8.0,18.0,train,stand,outside,"A man stands outside with a large exercise ball and holds it as he steps and turns to one side, then the other.",stand,outdoor
2618,3678,24673,GhG5PXDqmUY_000008_000018,GhG5PXDqmUY,8.0,18.0,train,stand,outside,Two women are standing outside in front of some mud. One of them jumps and falls into the mud.,stand,outdoor
2619,3839,25533,3KtJHCvxJ7k_000012_000022,3KtJHCvxJ7k,12.0,22.0,train,stand,outside,A woman is standing outside with a couple of birds in her hands,stand,outdoor
2620,3865,25725,zf-MCjZnnI4_000015_000025,zf-MCjZnnI4,15.0,25.0,train,stand,outside,A young boy is standing outside of a pen feeding grass to a goat.,stand,outdoor
2621,3923,26125,f0EAjMQX69U_000001_000011,f0EAjMQX69U,1.0,11.0,train,stand,outdoors,A boy is smiling as he waves his hand standing outdoors.,stand,outdoor
2622,3942,26189,LeHNiNfzjU0_000000_000010,LeHNiNfzjU0,0.0,10.0,train,stand,outdoors,A man is standing outdoors and he is snapping his fingers and smiling.,stand,outdoor
2623,3968,26405,V1mUdPsWOuY_000171_000181,V1mUdPsWOuY,171.0,181.0,train,stand,outside,"A person is standing outside, putting a tire on a bicycle.",stand,outdoor
2624,4051,27048,adkK4b6wN1Y_000009_000019,adkK4b6wN1Y,9.0,19.0,train,stand,outside,A mother is standing outside with two of her children on a cold fall day as they look up into the sky watching a kite.,stand,outdoor
2625,4059,27075,B6GpCEfEwJU_000077_000087,B6GpCEfEwJU,77.0,87.0,train,stand,outside,A guy standing outside next to his little kid and she walks away,stand,outdoor
2626,4063,27086,5BWqkXc8r90_000007_000017,5BWqkXc8r90,7.0,17.0,train,stand,outside,A little girl standing outside holding kite string as the kite is shown flying in the air.,stand,outdoor
2627,4258,28151,10bW_i_fBjg_000000_000010,10bW_i_fBjg,0.0,10.0,train,stand,outside,A guy in a hat is standing outside and talking to the camera.,stand,outdoor
2628,4261,28183,BCf8tg93yyk_000000_000010,BCf8tg93yyk,0.0,10.0,train,stand,outside,A  woman is standing outside in the cold holding a jar and shows it to the camera,stand,outdoor
2629,4267,28214,6gg_vcldK34_000052_000062,6gg_vcldK34,52.0,62.0,train,stand,outside,man holds a box and hinds an item inside it standing outside talking,stand,outdoor
2630,4322,28753,PPew4MnZ8rU_000004_000014,PPew4MnZ8rU,4.0,14.0,train,stand,outside,A guy in red is standing outside of a large tank of water with other people.,stand,outdoor
2631,4336,28850,bUxGvL06YjI_000001_000011,bUxGvL06YjI,1.0,11.0,train,stand,outside,A male standing outside practice his golf putting swing while standing next to a pool.,stand,outdoor
2632,4351,28950,k1-xurY-I3Y_000003_000013,k1-xurY-I3Y,3.0,13.0,train,stand,outside,A person is standing outside in the grass swinging a golf club in slow motion.,stand,outdoor
2633,4360,28985,E58-BLLEpUY_000105_000115,E58-BLLEpUY,105.0,115.0,train,stand,outside,Man wearing golf cloths standing outside practicing swinging a gold club.,stand,outdoor
2634,4378,29054,TbpoEQ-hOe0_000004_000014,TbpoEQ-hOe0,4.0,14.0,train,stand,outside,A golfer stands outside and swings his club and hits a golf ball.,stand,outdoor
2635,4477,29721,1y_BRfvi3lU_000001_000011,1y_BRfvi3lU,1.0,11.0,train,stand,outside,"A man is standing outside in a beautiful field, brushing his horse.",stand,outdoor
2636,4490,29776,aTsnN2LoDg4_000012_000022,aTsnN2LoDg4,12.0,22.0,train,stand,outside,a person brushes the tail of a horse that is standing outside,stand,outdoor
2637,4569,30273,79jSMvvm974_000039_000049,79jSMvvm974,39.0,49.0,train,stand,outside,A person standing outside is showing how to use a wooden spoon and a washboard in a barrel to clean fabric.,stand,outdoor
2638,4574,30298,DN3o42FkHag_000000_000010,DN3o42FkHag,0.0,10.0,train,stand,outside,A woman is standing outside and is trying to hand wash laundry.,stand,outdoor
2639,4678,30927,pSjc6_p2wD8_000003_000013,pSjc6_p2wD8,3.0,13.0,train,stand,outside,A kid runs into a pole while other kids are just standing outside.,stand,outdoor
2640,4685,30954,1m1YYVYysA8_000001_000011,1m1YYVYysA8,1.0,11.0,train,stand,outside,A man hits a basket into a man that is standing outside near the basket.,stand,outdoor
2641,4690,30984,uozo0l3Wtqg_000004_000014,uozo0l3Wtqg,4.0,14.0,train,stand,outside,Two men are standing outside of a store and look to be ready to fight each other.,stand,outdoor
2642,4711,31089,4DP5vsyAg1c_000003_000013,4DP5vsyAg1c,3.0,13.0,train,stand,outside,A woman is standing outside and she begins stretching her legs as she gets ready to make a long jump.,stand,outdoor
2643,4776,31382,ul06WIYbzeU_000000_000010,ul06WIYbzeU,0.0,10.0,train,stand,outside,a group of men stand outside and act out a battle with each other,stand,outdoor
2644,4780,31425,wIeozPeasPk_000493_000503,wIeozPeasPk,493.0,503.0,train,stand,outside,People are standing outside in old fashioned costumes while guns are shot off.,stand,outdoor
2645,4783,31437,i7vXeVxi8Ic_000047_000057,i7vXeVxi8Ic,47.0,57.0,train,stand,outside,A group of dressed up people are standing outside and holding guns.,stand,outdoor
2646,4785,31450,-VArnLOtGk0_000015_000025,-VArnLOtGk0,15.0,25.0,train,stand,outdoors,A group of men stand around outdoors; reenacting how soldiers were positioned when using these type of weapons.,stand,outdoor
2647,4880,31848,dSmWDBOP6r4_000001_000011,dSmWDBOP6r4,1.0,11.0,train,stand,outside,a young girl standing outside with a fur stole shaped as a snake,stand,outdoor
2648,5013,32590,E50cnuQTNB8_000000_000010,E50cnuQTNB8,0.0,10.0,train,stand,outdoors,a group of baseball players stand near their coach outdoors,stand,outdoor
2649,5017,32669,vTxmJxfUlMM_000013_000023,vTxmJxfUlMM,13.0,23.0,train,stand,outside,A group of boys are standing outside in the rain filming themselves.,stand,outdoor
2650,5042,32961,QhukfJ-ndKA_000000_000010,QhukfJ-ndKA,0.0,10.0,train,stand,outside,Two young children standing outside hug each other while three adults watch.,stand,outdoor
2651,5045,33007,UjfYNVaZ39Y_000087_000097,UjfYNVaZ39Y,87.0,97.0,train,stand,outside,a girl with some sunglasses on stands outside and does some twirling,stand,outdoor
2652,5053,33095,g0NmCwrReIQ_000038_000048,g0NmCwrReIQ,38.0,48.0,train,stand,outside,A woman stands outside and does tricks with a hula hoop.,stand,outdoor
2653,5130,33435,kGdU2FZ1Mh0_000014_000024,kGdU2FZ1Mh0,14.0,24.0,train,stand,outside,A person is holding a tool and standing outside in the snow.,stand,outdoor
2654,5138,33473,-QfN6xAteC4_000004_000014,-QfN6xAteC4,4.0,14.0,train,stand,outside,A group of men are standing around outside in very snowy conditions.,stand,outdoor
2655,5175,33674,kNT9v9I15Gk_000004_000014,kNT9v9I15Gk,4.0,14.0,train,stand,outside,There are two young boys standing outside shoveling snow in a parking lot.,stand,outdoor
2656,5226,33907,iX29RY0EYNc_000046_000056,iX29RY0EYNc,46.0,56.0,train,stand,outside,Several people are standing in line outside waiting to jump in water in a hole made in a frozen lake.,stand,outdoor
2657,5243,33943,fcfLYgMDwn4_000024_000034,fcfLYgMDwn4,24.0,34.0,train,stand,outside,A guy standing outside blowing into a balloon with his nose,stand,outdoor
2658,5290,34456,v7LXDGfSFyQ_000063_000073,v7LXDGfSFyQ,63.0,73.0,train,stand,outside,A woman stands outside in a snowstorm and irons somthing on an ironing board standing on something as well.,stand,outdoor
2659,5306,34646,ZmBDBldVa74_000005_000015,ZmBDBldVa74,5.0,15.0,train,stand,outdoors,A female athlete is throwing a javelin with her left hand while people are talking and standing around outdoors.,stand,outdoor
2660,5323,34726,1hEA9K1VDvk_000005_000015,1hEA9K1VDvk,5.0,15.0,train,stand,outside,"A group of female athletes stand outside on the grass, then a female runs forward and throws a long stick.",stand,outdoor
2661,5443,35375,LAGloUVomrw_000017_000027,LAGloUVomrw,17.0,27.0,train,stand,outside,A man is standing outside juggling three small gray balls.,stand,outdoor
2662,5446,35387,uz8NGRHEHKg_000005_000015,uz8NGRHEHKg,5.0,15.0,train,stand,outside,A young man juggles three balls while standing outside with the sky as a background.,stand,outdoor
2663,5448,35391,0OOkJq-MzXQ_000000_000010,0OOkJq-MzXQ,0.0,10.0,train,stand,outside,"A man stands outside juggling several different-colored balls, then stops.",stand,outdoor
2664,5456,35435,IUjXXYN6aV4_000052_000062,IUjXXYN6aV4,52.0,62.0,train,stand,outside,"A man stands outside with no shirt on, and juggles multiple balls in the air .",stand,outdoor
2665,5467,35466,A3DtdI6ZORg_000027_000037,A3DtdI6ZORg,27.0,37.0,train,stand,outside,A man standing outside of his garage juggles many balls into the air.,stand,outdoor
2666,5470,35478,6OKzj8g3XBs_000068_000078,6OKzj8g3XBs,68.0,78.0,train,stand,outside,A man stands outside and juggles balls in the air.,stand,outdoor
2667,5475,35489,qgGPBReJfQ4_000004_000014,qgGPBReJfQ4,4.0,14.0,train,stand,outside,A man is standing outside in the snow juggling torches that are on fire.,stand,outdoor
2668,5483,35514,OQMxykD06iM_000101_000111,OQMxykD06iM,101.0,111.0,train,stand,outside,A man is standing outside in the dark and juggles 3 flaming torches.,stand,outdoor
2669,5484,35517,GS6LmIdToOk_000000_000010,GS6LmIdToOk,0.0,10.0,train,stand,outside,A man standing outside with a few torches tosses them into the air and catches them.,stand,outdoor
2670,5486,35527,3P0-GQHjGGg_000034_000044,3P0-GQHjGGg,34.0,44.0,train,stand,outside,a man standing outside in the dark juggling three objects that are on fire.,stand,outdoor
2671,5489,35532,-Altf8KptXw_000005_000015,-Altf8KptXw,5.0,15.0,train,stand,outside,A man stands outside of a building juggling torches of fire in his hands,stand,outdoor
2672,5490,35534,TPs6CZs7LtY_000238_000248,TPs6CZs7LtY,238.0,248.0,train,stand,outside,A flame throwing juggler is standing outside juggling for an excited audience.,stand,outdoor
2673,5495,35546,h0hWLeapYwI_000001_000011,h0hWLeapYwI,1.0,11.0,train,stand,outside,A man standing outside in a town square is juggling flaming torches while another man in the background juggles bowling pins.,stand,outdoor
2674,5496,35549,79wGeY-vgoU_000011_000021,79wGeY-vgoU,11.0,21.0,train,stand,outside,A man is standing outside and juggling batons that are on fire.,stand,outdoor
2675,5498,35551,dGcGGoA6ED0_000022_000032,dGcGGoA6ED0,22.0,32.0,train,stand,outside,"A woman in a gray hoodie, standing outside juggling flaming torches.",stand,outdoor
2676,5501,35564,umd-9rS3hQg_000022_000032,umd-9rS3hQg,22.0,32.0,train,stand,outside,A man stands outside at night and juggles torches that are on fire in front of a crowd.,stand,outdoor
2677,5502,35567,UUr2QX4eaqM_000009_000019,UUr2QX4eaqM,9.0,19.0,train,stand,outside,Outside two guys are standing in the grass juggling sticks.,stand,outdoor
2678,5539,35677,xYnCc5a3nkM_000077_000087,xYnCc5a3nkM,77.0,87.0,train,stand,outside,A guy is standing outside and practicing kicking a soccer ball up with his feet.,stand,outdoor
2679,5552,35728,JqNtm2EvDQA_000000_000010,JqNtm2EvDQA,0.0,10.0,train,stand,outside,a man standing outside playing with a soccer ball as he kicks it with his feet bouncing it around,stand,outdoor
2680,5618,36146,gO7VgD-sptY_000000_000010,gO7VgD-sptY,0.0,10.0,train,stand,outside,A man is standing outside showing how to properly do jumping jacks.,stand,outdoor
2681,5631,36255,VEsvayFOEm0_000031_000041,VEsvayFOEm0,31.0,41.0,train,stand,outdoors,A young boy is shown dancing to music while other kids stand around outdoors.,stand,outdoor
2682,5642,36303,LrcP7GgG6ps_000339_000349,LrcP7GgG6ps,339.0,349.0,train,stand,outside,People are standing outside in the snow and then begin to hop up and down to music.,stand,outdoor
2683,5826,37516,88blFUy2gAU_000036_000046,88blFUy2gAU,36.0,46.0,train,stand,outside,Two men stand outside on a snowbank and perform a synchronized dance.,stand,outdoor
2684,6014,39009,M5DSBCjWQ1U_000040_000050,M5DSBCjWQ1U,40.0,50.0,train,stand,outside,"Two men stand outside by a large fire, as one squirts a flammable liquid onto the fire from a can",stand,outdoor
2685,6117,39713,8X2mqKAUvpc_000293_000303,8X2mqKAUvpc,293.0,303.0,train,stand,outside,A man pours water on top of his iphone while standing outside and talking about it.,stand,outdoor
2686,6172,40004,O_gcOGU7Ix0_000061_000071,O_gcOGU7Ix0,61.0,71.0,train,stand,outside,A ma nis standing outside and lifting weights behind his back.,stand,outdoor
2687,6187,40081,T5swxGOG2KY_000004_000014,T5swxGOG2KY,4.0,14.0,train,stand,outside,A woman is standing outside in the grass and begins to do single leg lunges.,stand,outdoor
2688,6206,40362,PH8HFHGj7lc_000078_000088,PH8HFHGj7lc,78.0,88.0,train,stand,outdoors,A man is standing outdoors and instructing how to create balloon animals.,stand,outdoor
2689,6321,41438,j4wYoeRvdVM_000037_000047,j4wYoeRvdVM,37.0,47.0,train,stand,outside,A kid standing up outside making a snow man in the snow,stand,outdoor
2690,6322,41441,ytrcR7G8gYQ_000169_000179,ytrcR7G8gYQ,169.0,179.0,train,stand,outside,A child and an adult are standing outside building a snowman.,stand,outdoor
2691,6325,41458,-iS_ct6yvgA_000010_000020,-iS_ct6yvgA,10.0,20.0,train,stand,outside,A group of children are standing outside looking at a snowman.,stand,outdoor
2692,6545,42924,_y1MxAPF4iY_000000_000010,_y1MxAPF4iY,0.0,10.0,train,stand,outside,a couple men dance with each other while they are standing outside,stand,outdoor
2693,6593,43221,rwmZANSTF2s_000000_000010,rwmZANSTF2s,0.0,10.0,train,stand,outside,Outside a large of people are standing around with a band playing in the background.,stand,outdoor
2694,6735,43985,ooIWkUCu1OM_000016_000026,ooIWkUCu1OM,16.0,26.0,train,stand,outside,A man is standing outside in the woods and pointing at fungi growing on a tree and is holding two pieces of it in his hands.,stand,outdoor
2695,6771,44229,tCgYbe0v7WE_000576_000586,tCgYbe0v7WE,576.0,586.0,train,stand,outside,A newscaster is sitting at the anchor desk talking to a reporter who is standing outside.,stand,outdoor
2696,6778,44319,eFDcurD-6bY_000077_000087,eFDcurD-6bY,77.0,87.0,train,stand,outside,A man stands outside and pops a champagne bottle while some other men are speaking,stand,outdoor
2697,6785,44384,ENwDLQTkIlQ_000001_000011,ENwDLQTkIlQ,1.0,11.0,train,stand,outside,"A young man, standing outside on a balcony, prepares to pop open a bottle of champagne in slow motion.",stand,outdoor
2698,6800,44493,1GfVOA1xIjY_000033_000043,1GfVOA1xIjY,33.0,43.0,train,stand,outside,A chubby Indian woman standing outside on a balcony fixes her hair than goes inside,stand,outdoor
2699,6867,44982,bDA8ub8-z2w_000033_000043,bDA8ub8-z2w,33.0,43.0,train,stand,outside,"Two men standing outside, demonstrating how to open a wine bottle.",stand,outdoor
2700,6876,45071,Nk7V1muLsBc_000122_000132,Nk7V1muLsBc,122.0,132.0,train,stand,outside,A man is standing outside removing a wine cork with his hands.,stand,outdoor
2701,7058,46181,yuX9CbPPn0o_000000_000010,yuX9CbPPn0o,0.0,10.0,train,stand,outside,"Two boys are standing outside in a fenced area, and both kids kick balls.",stand,outdoor
2702,7122,46490,w48NvDRQh_c_000018_000028,w48NvDRQh_c,18.0,28.0,train,stand,outdoors,A group of women standing at tables outdoors compete in potato peeling contest.,stand,outdoor
2703,7155,46751,9vpTKV17kGE_000000_000010,9vpTKV17kGE,0.0,10.0,train,stand,outside,A woman in blue leans to the side and rubs the head of a dog standing next to her outside.,stand,outdoor
2704,7164,46803,vtPEWwtodCU_000131_000141,vtPEWwtodCU,131.0,141.0,train,stand,outside,Young kids are standing outside and petting a friendly goat.,stand,outdoor
2705,7204,47089,dMced5AYEjc_000000_000010,dMced5AYEjc,0.0,10.0,train,stand,outside,Two people are standing outside in the wilderness and dancing with one another.,stand,outdoor
2706,7224,47471,48bKYKuCTkE_000007_000017,48bKYKuCTkE,7.0,17.0,train,stand,outside,A large group of adults are standing outside having a pillow fight.,stand,outdoor
2707,7226,47505,Vri2SqB11ks_000019_000029,Vri2SqB11ks,19.0,29.0,train,stand,outside,A large group of people stand outside with pillows in their hands fighting one another.,stand,outdoor
2708,7240,47568,e-UwTu0jufs_000004_000014,e-UwTu0jufs,4.0,14.0,train,stand,outdoors,Two young guys are standing on mattresses outdoors and having a pillow fight.,stand,outdoor
2709,7243,47584,9-T1luTyGHw_000014_000024,9-T1luTyGHw,14.0,24.0,train,stand,outside,a man stands outside with a friend and lifts up his shirt,stand,outdoor
2710,7276,47828,ey5xla_rjNg_000000_000010,ey5xla_rjNg,0.0,10.0,train,stand,outside,A woman is standing outside and puts one leg up and spins.,stand,outdoor
2711,7336,48303,MCSdMEXMg9w_000025_000035,MCSdMEXMg9w,25.0,35.0,train,stand,outside,A man stands outside in the street and plays a tune on a piano accordion,stand,outdoor
2712,7345,48339,GgOCTNRyCpg_000002_000012,GgOCTNRyCpg,2.0,12.0,train,stand,outside,A man is standing outside in a grassy area playing a instrument,stand,outdoor
2713,7383,48510,COjYi31B7G0_000018_000028,COjYi31B7G0,18.0,28.0,train,stand,outside,A man standing outside dressed in a full piper outfit while playing the bagpipes.,stand,outdoor
2714,7386,48527,_7hRHaRdCi8_000006_000016,_7hRHaRdCi8,6.0,16.0,train,stand,outside,A man is standing outside playing a bagpipe as a large crowd looks on.,stand,outdoor
2715,7387,48532,f_BLgGsgj2I_000002_000012,f_BLgGsgj2I,2.0,12.0,train,stand,outside,a group of people stand outside and a person holds a musical instrument,stand,outdoor
2716,7389,48542,v7fiO-z6b0Q_000000_000010,v7fiO-z6b0Q,0.0,10.0,train,stand,outside,A man is standing outside wearing a kilt and playing bagpipes.,stand,outdoor
2717,7391,48548,f06D26jaN9Q_000000_000010,f06D26jaN9Q,0.0,10.0,train,stand,outside,A group of people are standing outside observing the band that is playing on the stage.,stand,outdoor
2718,7395,48562,ub_oR54uQYY_000072_000082,ub_oR54uQYY,72.0,82.0,train,stand,outside,A man is standing outside playing loud music on the bagpipes.,stand,outdoor
2719,7397,48573,lnGe0IotDM0_000026_000036,lnGe0IotDM0,26.0,36.0,train,stand,outside,"Two people stand outside on a grassy bank, and play a tune on the drums and bagpipes",stand,outdoor
2720,7402,48581,C2noM0-YTJY_000000_000010,C2noM0-YTJY,0.0,10.0,train,stand,outside,A man standing outside in a kilt as he begins to play the bagpipes for an audience,stand,outdoor
2721,7504,49438,Y3v401070fQ_000000_000010,Y3v401070fQ,0.0,10.0,train,stand,outside,A lot of people standing outside are practicing a sport for one another.,stand,outdoor
2722,7521,49521,ChCNJN7WYrk_000022_000032,ChCNJN7WYrk,22.0,32.0,train,stand,outside,A group of people standing outside playing a type of sport.,stand,outdoor
2723,7680,50343,VtR31IqdFJg_000003_000013,VtR31IqdFJg,3.0,13.0,train,stand,outside,A young girl standing outside attempts to play a song on a recorder.,stand,outdoor
2724,7683,50362,vpsHxcIzsgM_000000_000010,vpsHxcIzsgM,0.0,10.0,train,stand,outside,A man dress in cultural clothing is standing on the sidewalk outside of a building playing the flute.,stand,outdoor
2725,7708,50463,dO3pkIfvwpk_000166_000176,dO3pkIfvwpk,166.0,176.0,train,stand,outdoors,A man stands on a mountain outdoors and rings a metal gong.,stand,outdoor
2726,7779,50746,QwHuvG2hj-s_000006_000016,QwHuvG2hj-s,6.0,16.0,train,stand,outside,"Two children stand outside in the grass, and disagree a little bit, before playing pat a cake.",stand,outdoor
2727,7784,50841,uaYVUCpAeHY_000014_000024,uaYVUCpAeHY,14.0,24.0,train,stand,outside,Two women are filmed in black and white standing outside playing paddy cake.,stand,outdoor
2728,7818,51048,7TZOYU__Ta0_000053_000063,7TZOYU__Ta0,53.0,63.0,train,stand,outside,A guy in a hand is standing outside an playing an instrument that looks like a harp.,stand,outdoor
2729,7954,51814,Uq1ZUjBHETQ_000057_000067,Uq1ZUjBHETQ,57.0,67.0,train,stand,outside,A group of people are standing outside and playing a game.,stand,outdoor
2730,8030,52334,JHvakDv2P-c_000084_000094,JHvakDv2P-c,84.0,94.0,train,stand,outside,A man is holding a small paintball gun while standing outside in the wilderness.,stand,outdoor
2731,8045,52391,YPxTLac91uA_000001_000011,YPxTLac91uA,1.0,11.0,train,stand,outside,A young man stands outside and shoots his paintball gun.,stand,outdoor
2732,8068,52457,pjtnvk9AMLY_000008_000018,pjtnvk9AMLY,8.0,18.0,train,stand,outside,A guy is standing outside and playing music on an instrument.,stand,outdoor
2733,8073,52480,CDwYaNmI6B8_000031_000041,CDwYaNmI6B8,31.0,41.0,train,stand,outdoors,A man stands outdoors and plays a tune on the pan pipes,stand,outdoor
2734,8080,52523,WX5u3p6DCs0_000030_000040,WX5u3p6DCs0,30.0,40.0,train,stand,outside,Two men stand outside in the wind wearing tribal dress and playing instruments.,stand,outdoor
2735,8176,53449,9zhbUqXWyog_000090_000100,9zhbUqXWyog,90.0,100.0,train,stand,outside,A man is standing outside in the dark by a river playing his saxophone.,stand,outdoor
2736,8344,54517,Xj2HoKVk3As_000009_000019,Xj2HoKVk3As,9.0,19.0,train,stand,outside,A little kid standing outside playing a instrument in front of people,stand,outdoor
2737,8346,54574,XPohV0RZOII_000183_000193,XPohV0RZOII,183.0,193.0,train,stand,outside,Two men are standing outside during the day playing a xylophone type instrument whie people up on the hill are sitting and watching and listening.,stand,outdoor
2738,8429,55114,fg_4PbTp6YQ_000006_000016,fg_4PbTp6YQ,6.0,16.0,train,stand,outside,A couple of young kids standing outside and playing with a balloon,stand,outdoor
2739,8523,55820,5S_PG4fK4Ms_000001_000011,5S_PG4fK4Ms,1.0,11.0,train,stand,outside,a person standing outside and showing themselves put gas into their vehicle,stand,outdoor
2740,8527,55850,HqJbpoe_rQM_000000_000010,HqJbpoe_rQM,0.0,10.0,train,stand,outside,A guy stands outside and holds the nozzle to a gas pump in the car while looking around.,stand,outdoor
2741,8531,55883,vyZ-MSX-pJs_000004_000014,vyZ-MSX-pJs,4.0,14.0,train,stand,outside,A man is standing outside and he is looking sideways while cars pass.,stand,outdoor
2742,8803,57186,7_95WMBD5do_000072_000082,7_95WMBD5do,72.0,82.0,train,stand,outside,"A girl standing outside laughs, and then places contact lenses on her eyes.",stand,outdoor
2743,8898,58019,IZGDJppe8F0_000197_000207,IZGDJppe8F0,197.0,207.0,train,stand,outside,A young woman stands outside and demonstrates folding a fabric she is wearing.,stand,outdoor
